Recipient,Transect,Gen,SegPos,Donor,Plant_ID,Sequence,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,skel_weight_mg,Sym,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,leaf_area_mm2,leaf_dryweight_mg,SLA,d13C,sample_weight_mg,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
HR_049,6,G2,21R,HR_131,3,246,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,5.61,X,2,0,4,6,2,2,4,1.59,,,,,,-31.19,1.21,1,1,1,1
HR_049,7,G2,31R,HR_131,2,301,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,6.46,X,2,1,6,10,3,3,9,1.01,22.198,2024-04-20,,,,-29.51,1.93,1,1,1,1
HR_050,1,G2,17R,HR_148,2,17,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1.67,X,0,0,0,0,0,,0,,23.953,2024-04-20,,,,,,1,0,0,0
HR_050,4,G1,28L,HR_148,3,163,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,11.54,-,5,1,7,9,6,1.4,8.4,3.4775,24.291,2024-04-05,34.893,1.35,25.846666666666664,-29.9,5.15,1,1,1,1
HR_050,4,G1,31L,HR_148,4,166,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,17.57,-,3,2,5,6,5,1.666666667,8.333333333,3.565,,,28.811,1.37,21.029927007299268,-29.71,2.88,1,1,1,1
HR_050,7,G2,19R,HR_148,1,288,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.95,X,0,1,0,0,1,,,,16.885,2024-04-20,,,,-31.04,1.66,1,1,0,0
HR_050,9,G1,27L,HR_148,5,387,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,6.5,-,2,1,4,6,3,2,6,1.5675,17.212,2024-04-05,,,,-31.56,4.78,1,1,1,1
HR_050,9,G2,33R,HR_148,1,393,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,X,2,0,4,4,2,2,4,3.4325,,,,,,-30.54,1.4,1,1,1,1
HR_051,1,G1,2L,HR_189,5,2,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,58.64,-,9,2,19,31,11,2.111111111,23.22222222,2.068285714,22.898,2024-04-05,74.038,4.22,17.544549763033174,-30,4.06,1,1,1,1
HR_051,5,G1,37R,HR_189,4,217,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-05,13,,,,,,,-,4,2,16,18,6,4,24,2.089642857,23.536,2024-04-05,18.545,0.97,19.11855670103093,-31.11,2.08,1,1,1,1
HR_051,5,G2,42L,HR_189,5,222,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,8.57,X,1,1,4,5,2,4,8,1.5425,,,30.52,1.74,17.54022988505747,,,1,1,1,1
HR_051,6,G1,6R,HR_189,4,231,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,,2024-04-05,,,,33.57,-,15,6,27,43,21,1.8,37.8,2.347264706,21.059,2024-03-23,18.448,1.08,17.081481481481482,-29,1.73,1,1,1,1
HR_051,6,G2,15L,HR_189,4,240,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,6.66,X,1,1,0,1,2,0,0,,,,,,,-29.59,3.02,1,1,1,0
HR_051,9,G2,38R,HR_189,3,398,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1.75,X,0,2,0,0,2,,,,,,,,,,,1,1,0,0
HR_053,2,G2,2R,HR_090,3,47,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,6.81,X,1,0,0,2,1,0,0,,18.848,2024-04-05,,,,-31.42,2.11,1,1,1,0
HR_053,3,G1,25R,HR_090,4,115,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,6.34,-,0,3,0,0,3,,,,,,30.723,1.34,22.927611940298505,-30.78,3.3,1,1,0,0
HR_053,3,G2,23R,HR_090,1,113,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,1.91,X,1,1,2,3,2,2,4,1.725,19.736,2024-04-05,,,,,,1,1,1,1
HR_053,5,G1,9L,HR_090,2,189,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-04,,,44.42,-,11,2,10,18,13,0.9090909091,11.81818182,2.042,20.163,2024-04-05,,,,-30.72,4.93,1,1,1,1
HR_053,7,G1,44R,HR_090,1,314,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,-,0,0,0,0,0,,0,,20.545,2024-04-20,,,,,,1,0,0,0
HR_053,9,G2,13L,HR_090,1,373,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,15.54,X,9,0,25,29,9,2.777777778,25,2.528668831,19.587,2024-03-23,,,,-30.25,4.33,1,1,1,1
HR_054,2,G2,29L,HR_196,5,74,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,12.55,X,4,0,1,6,4,0.25,1,3.1,20.901,2024-04-20,35.041,2.48,14.129435483870967,-30.54,3.64,1,1,1,1
HR_054,5,G1,6R,HR_196,2,186,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,62.13,-,12,4,28,28,16,2.333333333,37.33333333,4.073717949,24.389,2024-04-05,29.262,1.64,17.84268292682927,-29.47,3.52,1,1,1,1
HR_054,5,G2,29L,HR_196,5,209,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,8.97,X,4,1,7,13,5,1.75,8.75,2.54,,,39.009,1.97,19.801522842639596,-29.82,2.7,1,1,1,1
HR_054,7,G1,3R,HR_196,2,271,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,13.32,-,4,2,9,9,6,2.25,13.5,2.294444444,20.921,2024-04-05,,,,-30.4,3.99,1,1,1,1
HR_054,9,G1,23L,HR_196,1,383,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2024-04-20,,,,18.09,-,7,1,16,17,8,2.285714286,18.28571429,2.208333333,21.572,2024-04-05,26.233,1.54,17.034415584415584,-30.33,4.09,1,1,1,1
HR_056,3,G1,3R,HR_002,1,93,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,7.86,-,3,1,3,6,4,1,4,3.313333333,23.687,2024-04-05,,,,-30.14,2.44,1,1,1,1
HR_056,4,G1,25L,HR_002,1,160,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,-,4,0,3,7,4,0.75,3,2.486666667,,,23.385,1.15,20.334782608695654,,,1,1,1,1
HR_056,4,G2,11R,HR_002,3,146,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,5.85,X,0,3,0,0,3,,,,,,,,,-30.49,3.03,1,1,0,0
HR_056,6,G1,3R,HR_002,3,228,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,30.55,-,6,2,13,14,8,2.166666667,17.33333333,2.936428571,25.46,2024-04-05,,,,-29.74,1.9,1,1,1,1
HR_056,7,G2,4L,HR_002,5,272,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,,X,12,1,53,62,13,4.416666667,57.41666667,2.155166667,25.665,2024-04-05,49.023,2.17,22.59124423963134,-30.76,4.18,1,1,1,1
HR_056,8,G2,32R,HR_002,4,347,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.79,X,1,0,2,3,1,2,2,2.125,22.589,2024-04-05,,,,-32.05,1.86,1,1,1,1
HR_057,5,G1,31L,HR_171,1,211,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,,,,77.87,-,16,3,58,121,19,3.625,68.875,2.961777778,,,17.286,1,17.286,-29.61,4.75,1,1,1,1
HR_057,5,G2,15R,HR_171,3,195,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,3.87,X,0,0,0,0,0,,0,,18.345,2024-04-05,,,,-30.42,2.35,1,0,0,0
HR_057,6,G1,44L,HR_171,3,269,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-05,13,,2024-03-23,,,,4.17,-,2,3,5,5,5,2.5,12.5,2.502,,,,,,-30.98,3.28,1,1,1,1
HR_057,6,G2,32R,HR_171,2,257,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-03-23,,,,9.13,X,5,3,16,16,8,3.2,25.6,1.52,20.434,2024-03-23,,,,-30.21,2.48,1,1,1,1
HR_057,7,G2,36L,HR_171,2,306,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2.14,X,0,1,0,0,1,,,,25.821,2024-04-20,,,,,,1,1,0,0
HR_057,9,G1,27R,HR_171,4,387,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,,2024-04-20,,,,15.83,-,8,0,24,35,8,3,24,2.695210526,20.983,2024-04-20,,,,-30,4.43,1,1,1,1
HR_058,1,G1,22R,HR_008,4,22,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,1.79,-,1,0,3,4,1,3,3,1.126666667,20.534,2024-04-20,32.093,1.96,16.373979591836736,,,1,1,1,1
HR_058,2,G2,40R,HR_008,2,85,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,11.21,X,4,2,15,23,6,3.75,22.5,1.782666667,23.494,2024-04-05,,,,-28.34,3.53,1,1,1,1
HR_058,2,G2,6L,HR_008,5,51,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-20,,,,15.05,X,4,0,9,9,4,2.25,9,3.2725,,,73.407,2.92,25.139383561643836,-29.94,2.75,1,1,1,1
HR_058,6,G1,31L,HR_008,4,256,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-04-05,,,,7.21,-,4,3,8,8,7,2,14,2.03,20.685,2024-03-23,30.311,1.23,24.64308943089431,-30.23,2.17,1,1,1,1
HR_058,9,G1,43L,HR_008,3,403,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,4.32,-,0,1,0,0,1,,,,,,,,,,,0,1,0,0
HR_059,2,G1,1L,HR_002,3,46,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-16,41,,2024-04-05,1900-01-01,1900-01-01,,84.6,-,11,0,15,19,11,1.363636364,15,6.949181818,21.062,2024-04-05,51.362,2.31,22.234632034632035,-27.39,3.26,1,1,1,1
HR_059,5,G1,3L,HR_002,1,183,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-03,,,40.57,-,6,1,5,9,7,0.8333333333,5.833333333,4.97125,21.442,2024-04-05,26.708,1.83,14.594535519125682,-30.01,3,1,1,1,1
HR_059,6,G1,20R,HR_002,4,245,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,,,7.24,-,3,3,2,8,6,0.6666666667,4,4.25,17.913,2024-03-23,39.66,1.84,21.554347826086953,-29.59,3.42,1,1,1,1
HR_059,7,G2,37L,HR_002,2,307,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,X,4,1,10,12,5,2.5,12.5,3.065,24.801,2024-04-20,73.344,4.04,18.154455445544553,-32,5.07,1,1,1,1
HR_059,7,G2,45L,HR_002,4,315,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,3.6,X,1,0,0,3,1,0,0,,,,,,,-31.53,1.26,1,1,1,0
HR_059,8,G2,12L,HR_002,3,327,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,6.82,X,2,1,4,8,3,2,6,1.87,,,,,,-28.63,3.21,1,1,1,1
HR_061,1,G2,21R,HR_070,3,21,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2.94,X,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_061,5,G1,8R,HR_070,1,188,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,7.35,-,2,0,3,4,2,1.5,3,2.823333333,21.412,2024-04-05,,,,-30.89,2.55,1,1,1,1
HR_061,5,G2,12L,HR_070,5,192,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,,,,18.11,X,7,2,18,23,9,2.571428571,23.14285714,2.403,,,,,,-30.39,5.88,1,1,1,1
HR_061,6,G1,9L,HR_070,5,234,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,4.11,-,1,0,0,3,1,0,0,,22.535,2024-04-05,,,,-31.66,1.18,1,1,1,0
HR_061,9,G2,33L,HR_070,4,393,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,X,0,0,0,0,0,,0,,,,,,,,,0,0,0,0
HR_062,1,G2,26R,HR_139,2,26,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,X,3,0,0,4,3,0,0,,26.235,2024-04-20,24.075,1.55,15.532258064516128,,,0,1,1,0
HR_062,2,G2,35R,HR_139,2,80,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-01,,,13.5,X,5,1,6,11,6,1.2,7.2,2.938333333,22.491,2024-04-05,24.774,1.18,20.99491525423729,-31.27,4.57,1,1,1,1
HR_062,4,G2,31R,HR_139,4,166,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,6.36,X,4,0,4,4,4,1,4,4.715,,,22.392,1.12,19.99285714285714,-29.73,3.88,1,1,1,1
HR_062,6,G1,2R,HR_139,4,227,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,2024-05-16,2024-03-23,,,,119.45,-,9,7,16,21,16,1.777777778,28.44444444,3.731666667,24.029,2024-03-23,20.357,1.39,14.645323741007195,-29.06,3.03,1,1,1,1
HR_062,8,G1,40R,HR_139,5,355,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,4.9,-,0,0,0,0,0,,0,,22.294,2024-04-20,29.952,1.73,17.313294797687863,,,1,0,0,0
HR_064,4,G1,18L,HR_168,3,153,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,13.5,-,4,1,10,11,5,2.5,12.5,1.65875,,,22.235,1.01,22.014851485148515,-30.25,2.27,1,1,1,1
HR_064,6,G2,41L,HR_168,1,266,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-03-23,,,,64.95,X,13,4,34,56,17,2.615384615,44.46153846,2.10077193,20.336,2024-03-23,,,,-30.4,4.16,1,1,1,1
HR_064,8,G2,37R,HR_168,4,352,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.78,X,1,0,2,4,1,2,2,1.095,20.089,2024-04-20,,,,-30.59,1.51,1,1,1,1
HR_064,8,G2,39L,HR_168,5,354,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2.9,X,0,1,0,0,1,,,,,,,,,-29.05,1.22,1,1,0,0
HR_064,9,G1,11L,HR_168,4,371,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,29.28,-,3,0,4,6,3,1.333333333,4,0.755,25.485,2024-04-05,,,,-29.97,5.24,1,1,1,1
HR_064,9,G1,37L,HR_168,4,397,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,18.47,-,0,7,0,0,7,,,,,,10.913,0.72,15.156944444444445,-31.44,5.27,1,1,0,0
HR_065,1,G1,40L,HR_149,3,40,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,-,3,0,9,13,3,3,9,1.203333333,26.634,2024-04-05,37.478,1.85,20.258378378378378,-31.9,1.58,1,1,1,1
HR_065,2,G1,26L,HR_149,2,71,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,-,3,0,2,14,3,0.6666666667,2,2.435,,,,,,-30.36,2.95,1,1,1,1
HR_065,2,G2,25L,HR_149,4,70,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,10.34,X,6,0,4,12,6,0.6666666667,4,1.805,22.323,2024-04-20,34.046,1.55,21.96516129032258,-30.18,3.64,1,1,1,1
HR_065,3,G2,14R,HR_149,5,104,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,4.47,X,2,0,4,4,2,2,4,1.8,26.917,2024-04-05,,,,-31.27,1.81,1,1,1,1
HR_065,4,G1,45R,HR_149,2,180,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,12.12,-,2,3,12,14,5,6,30,1.786666667,21.208,2024-04-05,,,,-30.22,3.86,1,1,1,1
HR_065,6,G2,39L,HR_149,3,264,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-03-23,,,,4.2,X,3,4,2,2,7,0.6666666667,4.666666667,1.155,19.485,2024-03-23,15.916,0.76,20.942105263157895,-30.3,1.75,1,1,1,1
HR_066,3,G2,10R,HR_074,3,100,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,19.75,X,2,3,8,11,5,4,20,1.92875,27.309,2024-04-05,61.671,3,20.557,-30.73,3.28,1,1,1,1
HR_066,6,G1,18L,HR_074,1,243,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,,-,0,0,0,0,0,,0,,19.978,2024-04-05,,,,-30.01,3.48,1,0,0,0
HR_066,6,G1,23L,HR_074,2,248,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3.33,-,1,1,4,7,2,4,8,1.465,,,,,,,,1,1,1,1
HR_066,7,G2,38R,HR_074,4,308,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3.48,X,0,1,0,0,1,,,,,,,,,-31.41,0.94,1,1,0,0
HR_066,7,G2,3L,HR_074,2,271,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,,,,20.43,X,3,0,19,27,3,6.333333333,19,1.659473684,25.503,2024-04-20,34.089,1.72,19.81918604651163,-30.79,1.49,1,1,1,1
HR_067,2,G1,43L,HR_088,5,88,TRUE,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,,,,,,2.53,-,0,0,0,0,0,,0,,,,36.94,2.31,15.99134199134199,,,1,0,0,0
HR_067,2,G2,20R,HR_088,3,65,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,5.41,X,2,1,7,17,3,3.5,10.5,1.2,22.023,2024-04-05,,,,-29.6,2.63,1,1,1,1
HR_067,2,G2,42L,HR_088,4,87,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,5.3,X,1,0,2,5,1,2,2,1.24,,,,,,,,0,1,1,1
HR_067,3,G1,8L,HR_088,5,98,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,7.81,-,1,3,5,6,4,5,20,2.942,28.344,2024-04-05,,,,-30.4,2.36,1,1,1,1
HR_067,3,G1,8R,HR_088,5,98,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,,,,10.95,-,1,2,4,5,3,4,12,2.7625,,,34.148,1.67,20.447904191616768,-30.45,2.16,1,1,1,1
HR_067,7,G2,1L,HR_088,3,274,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,21.16,X,2,0,2,3,2,1,2,3.765,21.614,2024-04-05,22.788,1.21,18.83305785123967,-29.05,3.9,1,1,1,1
HR_068,1,G1,34R,HR_195,5,34,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,,-,2,0,7,9,2,3.5,7,1.721428571,24.752,2024-04-05,36.786,1.9,19.36105263157895,-32.16,1.65,1,1,1,1
HR_068,2,G2,18R,HR_195,4,63,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,,,,,X,2,1,2,8,3,1,3,1.85,21.427,2024-04-05,,,,,,1,1,1,1
HR_068,2,G2,22L,HR_195,4,67,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,8.16,X,0,1,0,0,1,,,,,,38.802,2.03,19.114285714285717,-30.49,5.5,1,1,0,0
HR_068,3,G2,43L,HR_195,1,133,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-05-04,1900-01-02,,,32.3,X,6,6,15,26,12,2.5,30,2.373333333,19.531,2024-05-04,,,,-31.06,4.68,1,1,1,1
HR_068,7,G1,39R,HR_195,2,309,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,8.56,-,1,1,0,4,2,0,0,,20.653,2024-04-20,26.52,1.29,20.55813953488372,-30.72,1.23,1,1,1,0
HR_068,8,G1,22R,HR_195,2,337,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,-,0,0,0,0,0,,0,,17.597,2024-04-20,,,,,,1,0,0,0
HR_070,1,G1,27R,HR_074,2,27,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,1900-01-01,,,22.4,-,4,2,1,7,6,0.25,1.5,2.15,,,,,,-31.27,3.72,1,1,1,1
HR_070,1,G2,20R,HR_074,3,20,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.93,X,0,0,0,0,0,,0,,21.494,2024-04-20,,,,,,1,0,0,0
HR_070,4,G2,38L,HR_074,2,173,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,5.01,X,1,1,0,2,2,0,0,,,,,,,-31,3.1,1,1,1,0
HR_070,6,G2,25L,HR_074,2,250,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,X,4,0,5,8,4,1.25,5,1.908,24.145,2024-04-05,,,,-29.85,2.28,1,1,1,1
HR_070,8,G1,30R,HR_074,2,345,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,2024-05-17,2024-04-20,1900-01-02,,,14.2,-,7,3,22,48,10,3.142857143,31.42857143,1.840416667,24.348,2024-04-20,16.239,1.05,15.465714285714286,-30.56,3.22,1,1,1,1
HR_071,1,G1,18L,HR_002,5,18,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,5.07,-,1,0,0,1,1,0,0,,,,,,,-30.12,1.3,1,1,1,0
HR_071,1,G1,45R,HR_002,4,45,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,,,,-,5,0,17,23,5,3.4,17,1.75719697,20.161,2024-04-20,27.552,1.65,16.69818181818182,-29.41,3.4,1,1,1,1
HR_071,2,G1,34L,HR_002,1,79,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,15.71,-,3,6,2,7,9,0.6666666667,6,1.78,20.914,2024-04-05,34.129,1.4,24.377857142857142,-32.61,4.12,1,1,1,1
HR_071,3,G2,24R,HR_002,2,114,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.02,X,0,0,0,0,0,,0,,24.197,2024-04-20,,,,-30.45,0.99,1,0,0,0
HR_071,5,G2,4L,HR_002,2,184,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-02,,,45.12,X,15,1,38,57,16,2.533333333,40.53333333,2.468927536,25.386,2024-04-05,,,,-30.15,2.52,1,1,1,1
HR_071,6,G2,17R,HR_002,4,242,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,,X,1,2,1,1,3,1,3,1.53,22.049,2024-04-05,,,,-31.2,5.18,1,1,1,1
HR_072,1,G2,30R,HR_133,1,30,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,5.89,X,4,2,4,6,6,1,6,2.74,19.573,2024-04-05,37.513,2.08,18.03509615384615,-31.16,3,1,1,1,1
HR_072,4,G1,10R,HR_133,4,145,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,4.45,-,2,0,3,3,2,1.5,3,2.903333333,,,,,,-30.17,2.37,1,1,1,1
HR_072,6,G1,24L,HR_133,4,249,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3,-,0,1,0,0,1,,,,,,,,,-30.49,1.39,1,1,0,0
HR_072,6,G1,25R,HR_133,3,250,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,2.51,-,2,0,7,12,2,3.5,7,1.514285714,,,,,,,,1,1,1,1
HR_072,6,G2,34R,HR_133,1,259,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,3.85,X,1,1,3,3,2,3,6,1.24,29.306,2024-03-23,,,,-30.58,1.45,1,1,1,1
HR_072,7,G2,11R,HR_133,2,280,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,4.56,X,1,0,2,2,1,2,2,2.305,,,50.783,2.18,23.294954128440367,-30.18,1.18,1,1,1,1
HR_073,2,G1,33R,HR_171,2,78,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,11.16,-,12,1,16,32,13,1.333333333,17.33333333,2.667559524,,,69.148,3.73,18.538337801608577,-31.56,4.77,1,1,1,1
HR_073,2,G2,30R,HR_171,4,75,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,,X,3,2,2,8,5,0.6666666667,3.333333333,2.605,18.976,2024-04-05,22.009,1.07,20.569158878504673,-31.41,1.09,1,1,1,1
HR_073,4,G2,20L,HR_171,4,155,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,2024-05-05,2024-04-05,,,,7.37,X,5,0,5,9,5,1,5,2.522,21.864,2024-04-05,35.151,1.56,22.532692307692308,-30.61,2.4,1,1,1,1
