Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds,Cohort,Block,Replicated,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,days_germ2flower,corolla_area_mm2,corolla_area_mm2_SEG,nonfitness_fruits,sd_msm_all,est_fecundity_int,surv_to_germ
2022,G1,3,83,AC_195,AC_179,6,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,5.43,0,NA,0,NA,0,NA,NA,NA,20.439,NA,21.094,NA,NA,NA,9.918,0.62,15.996774193548386,NA,0.06251260334744908,NA,NA,NA,-32.75,NA,1,NA,NA,NA,6,1,n,FALSE,FALSE,5,5,2021-11-03,170,270.614,258.329,NA,NA,NA,1
2022,G1,3,83,AC_195,AC_179,7,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.094,NA,NA,NA,9.918,0.62,15.996774193548386,NA,0.06251260334744908,NA,NA,NA,-32.75,NA,0,NA,NA,NA,6,1,n,FALSE,FALSE,5,5,2021-12-05,NA,NA,258.329,NA,NA,NA,1
2022,G1,3,83,AC_195,AC_179,8,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,NA,5.43,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.094,NA,NA,NA,9.918,0.62,15.996774193548386,NA,0.06251260334744908,NA,NA,NA,-32.75,NA,1,NA,NA,NA,6,1,n,FALSE,FALSE,5,5,2021-11-03,170,NA,258.329,NA,NA,NA,1
2022,G1,3,83,AC_195,AC_179,9,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-04-22,0,NA,NA,NA,NA,5.43,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.094,NA,NA,NA,9.918,0.62,15.996774193548386,NA,0.06251260334744908,NA,NA,NA,-32.75,NA,1,NA,NA,NA,6,1,n,FALSE,FALSE,5,5,NA,NA,NA,258.329,NA,NA,NA,0
2022,G1,3,83,AC_195,AC_179,10,FALSE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-03,0,NA,NA,NA,NA,5.43,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.094,NA,NA,NA,9.918,0.62,15.996774193548386,NA,0.06251260334744908,NA,NA,NA,-32.75,NA,1,NA,NA,NA,6,1,n,FALSE,FALSE,5,5,2021-12-05,149,NA,258.329,NA,NA,NA,1
2022,G1,3,84,AC_007,AC_187,1,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.75,NA,NA,NA,7.766,0.53,14.652830188679244,NA,0.06824620139067732,NA,NA,NA,-31.34,NA,0,NA,NA,NA,1,1,R,FALSE,FALSE,5,275,2021-11-03,NA,NA,254.52,NA,NA,NA,1
2022,G1,3,84,AC_007,AC_187,2,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,NA,9,1,17,NA,10,1.8888888888888888,18.88888888888889,2.005,19.899,NA,19.75,NA,NA,NA,7.766,0.53,14.652830188679244,NA,0.06824620139067732,NA,NA,NA,-31.34,NA,1,1,1,1,1,1,R,TRUE,TRUE,5,275,2021-11-03,157,248.777,254.52,0,0.1626345596729059,19,1
2022,G1,3,84,AC_007,AC_187,3,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.75,NA,NA,NA,7.766,0.53,14.652830188679244,NA,0.06824620139067732,NA,NA,NA,-31.34,NA,0,NA,NA,NA,1,1,R,FALSE,FALSE,5,275,2021-11-03,NA,NA,254.52,NA,NA,NA,1
2022,G1,3,84,AC_007,AC_187,4,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.75,NA,20.572,1.18,7.766,0.53,14.652830188679244,17.433898305084746,0.06824620139067732,0.05735951779117247,NA,NA,-31.34,NA,1,NA,NA,NA,1,1,R,FALSE,FALSE,5,275,2021-11-03,170,NA,254.52,NA,NA,NA,1
2022,G1,3,84,AC_007,AC_187,5,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,NA,26,3,93,NA,29,3.576923076923077,103.73076923076924,1.8081875,19.75,NA,19.75,NA,NA,NA,7.766,0.53,14.652830188679244,NA,0.06824620139067732,NA,-31.34,2.59,-31.34,NA,1,1,1,1,1,1,R,TRUE,TRUE,5,275,2021-11-03,157,254.52,254.52,0,0.19966927733755155,104,1
2022,G1,3,84,AC_007,AC_187,6,FALSE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.75,NA,NA,NA,7.766,0.53,14.652830188679244,NA,0.06824620139067732,NA,NA,NA,-31.34,NA,1,NA,NA,NA,1,1,R,FALSE,FALSE,5,275,2021-11-03,181,NA,254.52,NA,NA,NA,1
2022,G1,3,84,AC_007,AC_187,7,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,NA,17,0,10,NA,17,0.5882352941176471,10,1.7016666666666669,19.276,NA,19.75,NA,NA,NA,7.766,0.53,14.652830188679244,NA,0.06824620139067732,NA,NA,NA,-31.34,NA,1,1,1,1,1,1,R,TRUE,TRUE,5,275,2021-12-05,138,236.68,254.52,0,0.12963624321753373,10,1
2022,G1,3,84,AC_007,AC_187,8,FALSE,NA,NA,2021-10-27,2021-11-04,2022-05-13,198,190,2022-05-13,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.75,NA,NA,NA,7.766,0.53,14.652830188679244,NA,0.06824620139067732,NA,NA,NA,-31.34,NA,1,NA,NA,NA,1,1,R,FALSE,FALSE,5,275,2021-12-05,159,NA,254.52,NA,NA,NA,1
2022,G1,3,84,AC_007,AC_187,9,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.75,NA,7.766,0.53,7.766,0.53,14.652830188679244,14.652830188679244,0.06824620139067732,0.06824620139067732,NA,NA,-31.34,NA,1,NA,NA,NA,1,1,R,FALSE,FALSE,5,275,2021-11-03,170,NA,254.52,NA,NA,NA,1
2022,G1,3,84,AC_007,AC_187,10,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.75,NA,NA,NA,7.766,0.53,14.652830188679244,NA,0.06824620139067732,NA,NA,NA,-31.34,NA,0,NA,NA,NA,1,1,R,FALSE,FALSE,5,275,2021-11-03,NA,NA,254.52,NA,NA,NA,1
2022,G1,3,85,AC_008,AC_188,1,FALSE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-03,0,NA,NA,NA,NA,4.26,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.785,NA,NA,NA,10.427,0.68,15.333823529411765,NA,0.0652153064160353,NA,NA,NA,-33,NA,1,NA,NA,NA,3,1,n,FALSE,FALSE,4,4,NA,NA,NA,247.252,NA,NA,NA,0
2022,G1,3,85,AC_008,AC_188,2,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,4.26,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.785,NA,10.427,0.68,10.427,0.68,15.333823529411765,15.333823529411765,0.0652153064160353,0.0652153064160353,NA,NA,-33,NA,1,NA,NA,NA,3,1,n,FALSE,FALSE,4,4,NA,NA,NA,247.252,NA,NA,NA,0
2022,G1,3,85,AC_008,AC_188,3,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,4.26,0,NA,0,NA,0,NA,NA,NA,19.785,NA,19.785,NA,NA,NA,10.427,0.68,15.333823529411765,NA,0.0652153064160353,NA,NA,NA,-33,NA,1,NA,NA,NA,3,1,n,FALSE,FALSE,4,4,NA,NA,247.252,247.252,NA,NA,NA,0
2022,G1,3,85,AC_008,AC_188,4,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,4.26,4.26,4,0,8,NA,4,2,8,1.5528571428571427,NA,NA,19.785,NA,NA,NA,10.427,0.68,15.333823529411765,NA,0.0652153064160353,NA,-33,1.88,-33,NA,1,1,1,1,3,1,n,FALSE,TRUE,4,4,2021-11-03,170,NA,247.252,12,0.9515636969681824,8,1
2022,G1,3,85,AC_008,AC_188,5,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.785,NA,NA,NA,10.427,0.68,15.333823529411765,NA,0.0652153064160353,NA,NA,NA,-33,NA,0,NA,NA,NA,3,1,n,FALSE,FALSE,4,4,2021-12-05,NA,NA,247.252,NA,NA,NA,1
2022,G1,3,85,AC_008,AC_188,6,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,4.26,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.785,NA,NA,NA,10.427,0.68,15.333823529411765,NA,0.0652153064160353,NA,NA,NA,-33,NA,1,NA,NA,NA,3,1,n,FALSE,FALSE,4,4,2021-11-03,170,NA,247.252,NA,NA,NA,1
2022,G1,3,85,AC_008,AC_188,7,FALSE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-13,10,NA,NA,NA,NA,4.26,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.785,NA,NA,NA,10.427,0.68,15.333823529411765,NA,0.0652153064160353,NA,NA,NA,-33,NA,1,NA,NA,NA,3,1,n,FALSE,FALSE,4,4,2021-11-03,181,NA,247.252,NA,NA,NA,1
2022,G1,3,85,AC_008,AC_188,8,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.785,NA,NA,NA,10.427,0.68,15.333823529411765,NA,0.0652153064160353,NA,NA,NA,-33,NA,0,NA,NA,NA,3,1,n,FALSE,FALSE,4,4,2021-12-05,NA,NA,247.252,NA,NA,NA,1
2022,G1,3,85,AC_008,AC_188,9,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.785,NA,NA,NA,10.427,0.68,15.333823529411765,NA,0.0652153064160353,NA,NA,NA,-33,NA,0,NA,NA,NA,3,1,n,FALSE,FALSE,4,4,2021-12-05,NA,NA,247.252,NA,NA,NA,1
2022,G1,3,85,AC_008,AC_188,10,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,0,NA,0,NA,0,NA,NA,NA,NA,NA,19.785,NA,NA,NA,10.427,0.68,15.333823529411765,NA,0.0652153064160353,NA,NA,NA,-33,NA,0,NA,NA,NA,3,1,n,FALSE,FALSE,4,4,2021-12-05,NA,NA,247.252,NA,NA,NA,1
2022,G1,3,86,AC_007,AC_147,1,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.19,0,NA,0,NA,0,NA,NA,NA,NA,NA,14.885,NA,NA,NA,13.161,0.61,21.575409836065575,NA,0.04634906162145733,NA,NA,NA,-31.82,NA,0,NA,NA,NA,1,1,n,FALSE,FALSE,9,9,2021-12-05,NA,NA,162.526,NA,NA,NA,1
2022,G1,3,86,AC_007,AC_147,2,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,21.19,0,NA,0,NA,0,NA,NA,NA,NA,NA,14.885,NA,13.161,0.61,13.161,0.61,21.575409836065575,21.575409836065575,0.04634906162145733,0.04634906162145733,NA,NA,-31.82,NA,1,NA,NA,NA,1,1,n,FALSE,FALSE,9,9,2021-11-03,170,NA,162.526,NA,NA,NA,1
2022,G1,3,86,AC_007,AC_147,3,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,21.19,0,NA,0,NA,0,NA,NA,NA,NA,NA,14.885,NA,NA,NA,13.161,0.61,21.575409836065575,NA,0.04634906162145733,NA,NA,NA,-31.82,NA,1,NA,NA,NA,1,1,n,FALSE,FALSE,9,9,2021-11-03,170,NA,162.526,NA,NA,NA,1
2022,G1,3,86,AC_007,AC_147,4,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,21.19,0,NA,0,NA,0,NA,NA,NA,NA,NA,14.885,NA,NA,NA,13.161,0.61,21.575409836065575,NA,0.04634906162145733,NA,NA,NA,-31.82,NA,1,NA,NA,NA,1,1,n,FALSE,FALSE,9,9,2021-12-05,125,NA,162.526,NA,NA,NA,1
2022,G1,3,86,AC_007,AC_147,5,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,21.19,0,NA,0,NA,0,NA,NA,NA,NA,NA,14.885,NA,NA,NA,13.161,0.61,21.575409836065575,NA,0.04634906162145733,NA,NA,NA,-31.82,NA,1,NA,NA,NA,1,1,n,FALSE,FALSE,9,9,2021-12-05,138,NA,162.526,NA,NA,NA,1
2022,G1,3,86,AC_007,AC_147,6,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,21.19,0,NA,0,NA,0,NA,NA,NA,NA,NA,14.885,NA,NA,NA,13.161,0.61,21.575409836065575,NA,0.04634906162145733,NA,NA,NA,-31.82,NA,1,NA,NA,NA,1,1,n,FALSE,FALSE,9,9,2021-12-05,125,NA,162.526,NA,NA,NA,1
2022,G1,3,86,AC_007,AC_147,7,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,21.19,0,NA,0,NA,0,NA,NA,NA,NA,NA,14.885,NA,NA,NA,13.161,0.61,21.575409836065575,NA,0.04634906162145733,NA,NA,NA,-31.82,NA,1,NA,NA,NA,1,1,n,FALSE,FALSE,9,9,2021-11-03,170,NA,162.526,NA,NA,NA,1
2022,G1,3,86,AC_007,AC_147,8,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,21.19,0,NA,0,NA,0,NA,NA,NA,NA,NA,14.885,NA,NA,NA,13.161,0.61,21.575409836065575,NA,0.04634906162145733,NA,NA,NA,-31.82,NA,1,NA,NA,NA,1,1,n,FALSE,FALSE,9,9,2021-11-03,157,NA,162.526,NA,NA,NA,1
2022,G1,3,86,AC_007,AC_147,9,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,21.19,21.19,8,2,25,NA,10,3.125,31.25,1.5626587301587302,14.885,NA,14.885,NA,NA,NA,13.161,0.61,21.575409836065575,NA,0.04634906162145733,NA,-31.82,3.86,-31.82,NA,1,1,1,1,1,1,n,FALSE,TRUE,9,9,2021-12-05,138,162.526,162.526,13,0.1962501915721713,31,1
2022,G1,3,86,AC_007,AC_147,10,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,21.19,0,NA,0,NA,0,NA,NA,NA,NA,NA,14.885,NA,NA,NA,13.161,0.61,21.575409836065575,NA,0.04634906162145733,NA,NA,NA,-31.82,NA,1,NA,NA,NA,1,1,n,FALSE,FALSE,9,9,NA,NA,NA,162.526,NA,NA,NA,0
2022,G1,3,87,AC_103,AC_201,1,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,NA,8.61,0,NA,0,NA,0,NA,NA,NA,NA,NA,17.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,NA,1,NA,NA,NA,5,1,n,FALSE,FALSE,8,8,2021-12-05,138,NA,210.732,NA,NA,NA,1
2022,G1,3,87,AC_103,AC_201,2,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,0,NA,0,NA,0,NA,NA,NA,NA,NA,17.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,NA,0,NA,NA,NA,5,1,n,FALSE,FALSE,8,8,2021-12-05,NA,NA,210.732,NA,NA,NA,1
2022,G1,3,87,AC_103,AC_201,3,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,8.61,0,NA,0,NA,0,NA,NA,NA,18.707,NA,17.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,NA,1,NA,NA,NA,5,1,n,FALSE,FALSE,8,8,2021-11-03,157,240.287,210.732,NA,NA,NA,1
2022,G1,3,87,AC_103,AC_201,4,FALSE,NA,NA,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,0,NA,0,NA,0,NA,NA,NA,NA,NA,17.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,NA,0,NA,NA,NA,5,1,n,FALSE,FALSE,8,8,2021-12-05,NA,NA,210.732,NA,NA,NA,1
2022,G1,3,87,AC_103,AC_201,5,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,8.61,0,NA,0,NA,0,NA,NA,NA,NA,NA,17.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,NA,1,NA,NA,NA,5,1,n,FALSE,FALSE,8,8,2021-11-03,170,NA,210.732,NA,NA,NA,1
2022,G1,3,87,AC_103,AC_201,6,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-04-22,0,NA,NA,NA,NA,8.61,0,NA,0,NA,0,NA,NA,NA,NA,NA,17.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,NA,1,NA,NA,NA,5,1,n,FALSE,FALSE,8,8,2021-12-05,138,NA,210.732,NA,NA,NA,1
2022,G1,3,87,AC_103,AC_201,7,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,8.61,0,NA,0,NA,0,NA,NA,NA,NA,NA,17.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,NA,1,NA,NA,NA,5,1,n,FALSE,FALSE,8,8,NA,NA,NA,210.732,NA,NA,NA,0
2022,G1,3,87,AC_103,AC_201,8,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,8.61,8.61,7,0,9,NA,7,1.2857142857142858,9,1.597777777777778,17.738,NA,17.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,2.97,-32.89,NA,1,1,1,1,5,1,n,FALSE,TRUE,8,8,2021-12-05,138,210.732,210.732,7,NA,9,1
2022,G1,3,87,AC_103,AC_201,9,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,8.61,0,NA,0,NA,0,NA,NA,NA,NA,NA,17.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,NA,1,NA,NA,NA,5,1,n,FALSE,FALSE,8,8,2021-11-03,157,NA,210.732,NA,NA,NA,1
2022,G1,3,87,AC_103,AC_201,10,FALSE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-03,0,NA,NA,NA,NA,8.61,0,NA,0,NA,0,NA,NA,NA,NA,NA,17.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,NA,1,NA,NA,NA,5,1,n,FALSE,FALSE,8,8,2021-11-03,181,NA,210.732,NA,NA,NA,1
2022,G1,3,88,AC_094,AC_216,1,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,NA,46.91,4,1,3,NA,5,0.75,3.75,1.465,18.047,NA,21.434,NA,NA,NA,11.466,0.54,21.23333333333333,NA,0.04709576138147567,NA,NA,NA,-30.49,NA,1,1,1,1,4,1,R,TRUE,TRUE,5,1510,2021-11-03,170,213.612,301.808,0,0.43133513652379407,4,1
2022,G1,3,88,AC_094,AC_216,2,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,46.91,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.434,NA,NA,NA,11.466,0.54,21.23333333333333,NA,0.04709576138147567,NA,NA,NA,-30.49,NA,1,NA,NA,NA,4,1,R,FALSE,FALSE,5,1510,2021-11-03,157,NA,301.808,NA,NA,NA,1
2022,G1,3,88,AC_094,AC_216,3,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,46.91,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.434,NA,11.466,0.54,11.466,0.54,21.23333333333333,21.23333333333333,0.04709576138147567,0.04709576138147567,NA,NA,-30.49,NA,1,NA,NA,NA,4,1,R,FALSE,FALSE,5,1510,2021-11-03,157,NA,301.808,NA,NA,NA,1
2022,G1,3,88,AC_094,AC_216,4,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,46.91,0,NA,0,NA,0,NA,NA,NA,21.114,NA,21.434,NA,NA,NA,11.466,0.54,21.23333333333333,NA,0.04709576138147567,NA,NA,NA,-30.49,NA,1,NA,NA,NA,4,1,R,FALSE,FALSE,5,1510,2021-11-03,157,272.754,301.808,NA,NA,NA,1
2022,G1,3,88,AC_094,AC_216,5,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,46.91,46.91,14,2,32,NA,16,2.2857142857142856,36.57142857142857,1.5307097288676237,21.434,NA,21.434,NA,NA,NA,11.466,0.54,21.23333333333333,NA,0.04709576138147567,NA,-30.49,3.89,-30.49,NA,1,1,1,1,4,1,R,TRUE,TRUE,5,1510,2021-11-03,170,301.808,301.808,0,0.6965979043406602,37,1
2022,G1,3,88,AC_094,AC_216,6,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,46.91,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.434,NA,NA,NA,11.466,0.54,21.23333333333333,NA,0.04709576138147567,NA,NA,NA,-30.49,NA,1,NA,NA,NA,4,1,R,FALSE,FALSE,5,1510,2021-11-03,157,NA,301.808,NA,NA,NA,1
2022,G1,3,88,AC_094,AC_216,7,FALSE,NA,NA,2021-10-27,2021-11-04,2022-05-03,188,180,2022-05-03,0,NA,NA,NA,NA,46.91,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.434,NA,NA,NA,11.466,0.54,21.23333333333333,NA,0.04709576138147567,NA,NA,NA,-30.49,NA,1,NA,NA,NA,4,1,R,FALSE,FALSE,5,1510,2021-11-03,181,NA,301.808,NA,NA,NA,1
2022,G1,3,88,AC_094,AC_216,8,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,46.91,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.434,NA,12.36,0.68,11.466,0.54,21.23333333333333,18.176470588235293,0.04709576138147567,0.05501618122977346,NA,NA,-30.49,NA,1,NA,NA,NA,4,1,R,FALSE,FALSE,5,1510,2021-11-03,170,NA,301.808,NA,NA,NA,1
2022,G1,3,88,AC_094,AC_216,9,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,46.91,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.434,NA,NA,NA,11.466,0.54,21.23333333333333,NA,0.04709576138147567,NA,NA,NA,-30.49,NA,1,NA,NA,NA,4,1,R,FALSE,FALSE,5,1510,2021-11-03,157,NA,301.808,NA,NA,NA,1
2022,G1,3,88,AC_094,AC_216,10,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-13,21,NA,NA,NA,NA,46.91,4,0,10,NA,4,2.5,10,1.8960714285714284,19.39,NA,21.434,NA,NA,NA,11.466,0.54,21.23333333333333,NA,0.04709576138147567,NA,NA,NA,-30.49,NA,1,1,1,1,4,1,R,TRUE,TRUE,5,1510,2021-11-03,170,212.148,301.808,0,0.4510331111425621,10,1
2022,G1,3,89,AC_172,AC_040,1,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,99.26,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.239,NA,NA,NA,8.695,0.28,31.053571428571427,NA,0.03220241518113859,NA,NA,NA,-32.08,NA,1,NA,NA,NA,5,1,R,FALSE,FALSE,4,284,2021-12-05,125,NA,311.745,NA,NA,NA,1
2022,G1,3,89,AC_172,AC_040,2,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-22,177,169,2022-05-03,11,NA,NA,NA,3.4,99.26,1,0,0,NA,1,0,0,NA,19.239,NA,21.239,NA,NA,NA,8.695,0.28,31.053571428571427,NA,0.03220241518113859,NA,NA,NA,-32.08,NA,1,1,1,0,5,1,R,TRUE,TRUE,4,284,2021-12-05,138,212.078,311.745,0,NA,0,1
2022,G1,3,89,AC_172,AC_040,3,FALSE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,NA,99.26,0,NA,0,NA,0,NA,NA,NA,NA,NA,21.239,NA,8.695,0.28,8.695,0.28,31.053571428571427,31.053571428571427,0.03220241518113859,0.03220241518113859,NA,NA,-32.08,NA,1,NA,NA,NA,5,1,R,FALSE,FALSE,4,284,2021-11-03,157,NA,311.745,NA,NA,NA,1
2022,G1,3,89,AC_172,AC_040,4,TRUE,NA,NA,2021-10-27,2021-11-04,2022-04-09,164,156,2022-05-13,34,NA,NA,NA,99.26,99.26,37,2,87,NA,39,2.3513513513513513,91.7027027027027,1.5527676767676768,21.239,NA,21.239,NA,NA,NA,8.695,0.28,31.053571428571427,NA,0.03220241518113859,NA,-32.08,3.55,-32.08,NA,1,1,1,1,5,1,R,TRUE,TRUE,4,284,2021-11-03,157,311.745,311.745,0,0.08360501352125486,92,1
