sample_ID_SEG,sample_ID,Transect,Recipient,Donor,Gen,SegPos,Plant_ID,Sequence,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
HR-061-G2-009-33L,HR-061-G2-009-33L-4,9,HR_061,HR_070,G2,33L,4,393,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,0,0,0
HR-062-G1-006-2R,HR-062-G1-006-2R-4,6,HR_062,HR_139,G1,2R,4,227,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,119.45,119.45,9,7,16,21,16,1.777777778,28.44444444,3.731666667,24.029,2024-03-23,24.029,2024-03-23,20.357,1.39,20.357,1.39,14.645323741007195,14.645323741007195,0.06828118092056787,0.06828118092056787,-29.06,3.03,-29.06,3.03,1,1,1,1
HR-062-G1-008-40R,HR-062-G1-008-40R-5,8,HR_062,HR_139,G1,40R,5,355,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.9,4.9,0,0,0,0,0,,0,,22.294,2024-04-20,22.294,2024-04-20,,,29.952,1.73,17.313294797687863,,0.05775908119658119,,,,,,1,0,0,0
HR-062-G2-001-26R,HR-062-G2-001-26R-2,1,HR_062,HR_139,G2,26R,2,26,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,3,0,0,4,3,0,0,,,,26.235,2024-04-20,,,24.075,1.55,15.532258064516128,,0.06438213914849429,,,,,,0,1,1,0
HR-062-G2-002-35R,HR-062-G2-002-35R-2,2,HR_062,HR_139,G2,35R,2,80,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-01,,,13.5,13.5,5,1,6,11,6,1.2,7.2,2.938333333,22.491,2024-04-05,22.491,2024-04-05,,,24.774,1.18,20.99491525423729,,0.04763058044724307,,-31.27,4.57,-31.27,4.57,1,1,1,1
HR-062-G2-004-31R,HR-062-G2-004-31R-4,4,HR_062,HR_139,G2,31R,4,166,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,6.36,6.36,4,0,4,4,4,1,4,4.715,,,,,,,22.392,1.12,19.99285714285714,,0.05001786352268668,,-29.73,3.88,-29.73,3.88,1,1,1,1
HR-064-G1-004-18L,HR-064-G1-004-18L-3,4,HR_064,HR_168,G1,18L,3,153,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,13.5,13.5,4,1,10,11,5,2.5,12.5,1.65875,,,,,,,22.235,1.01,22.014851485148515,,0.045423881268270745,,-30.25,2.27,-30.25,2.27,1,1,1,1
HR-064-G1-009-11L,HR-064-G1-009-11L-4,9,HR_064,HR_168,G1,11L,4,371,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,29.28,29.28,3,0,4,6,3,1.333333333,4,0.755,25.485,2024-04-05,25.485,2024-04-05,,,,,,,,,-29.97,5.24,-29.97,5.24,1,1,1,1
HR-064-G1-009-37L,HR-064-G1-009-37L-4,9,HR_064,HR_168,G1,37L,4,397,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,18.47,18.47,0,7,0,0,7,,,,,,,,,,10.913,0.72,15.156944444444445,,0.06597635847154769,,-31.44,5.27,-31.44,5.27,1,1,0,0
HR-064-G2-006-41L,HR-064-G2-006-41L-1,6,HR_064,HR_168,G2,41L,1,266,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,64.95,64.95,13,4,34,56,17,2.615384615,44.46153846,2.10077193,20.336,2024-03-23,20.336,2024-03-23,,,,,,,,,-30.4,4.16,-30.4,4.16,1,1,1,1
HR-064-G2-008-37R,HR-064-G2-008-37R-4,8,HR_064,HR_168,G2,37R,4,352,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.78,2.78,1,0,2,4,1,2,2,1.095,20.089,2024-04-20,20.089,2024-04-20,,,,,,,,,-30.59,1.51,-30.59,1.51,1,1,1,1
HR-064-G2-008-39L,HR-064-G2-008-39L-5,8,HR_064,HR_168,G2,39L,5,354,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.9,2.9,0,1,0,0,1,,,,,,,,,,,,,,,,-29.05,1.22,-29.05,1.22,1,1,0,0
HR-065-G1-001-40L,HR-065-G1-001-40L-3,1,HR_065,HR_149,G1,40L,3,40,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3,0,9,13,3,3,9,1.203333333,,,26.634,2024-04-05,,,37.478,1.85,20.258378378378378,,0.04936229254495971,,-31.9,1.58,-31.9,1.58,1,1,1,1
HR-065-G1-002-26L,HR-065-G1-002-26L-2,2,HR_065,HR_149,G1,26L,2,71,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3,0,2,14,3,0.6666666667,2,2.435,,,,,,,,,,,,,-30.36,2.95,-30.36,2.95,1,1,1,1
HR-065-G1-004-45R,HR-065-G1-004-45R-2,4,HR_065,HR_149,G1,45R,2,180,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,12.12,12.12,2,3,12,14,5,6,30,1.786666667,21.208,2024-04-05,21.208,2024-04-05,,,,,,,,,-30.22,3.86,-30.22,3.86,1,1,1,1
HR-065-G2-002-25L,HR-065-G2-002-25L-4,2,HR_065,HR_149,G2,25L,4,70,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,10.34,10.34,6,0,4,12,6,0.6666666667,4,1.805,22.323,2024-04-20,22.323,2024-04-20,,,34.046,1.55,21.96516129032258,,0.0455266404276567,,-30.18,3.64,-30.18,3.64,1,1,1,1
HR-065-G2-003-14R,HR-065-G2-003-14R-5,3,HR_065,HR_149,G2,14R,5,104,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.47,4.47,2,0,4,4,2,2,4,1.8,,,26.917,2024-04-05,,,,,,,,,-31.27,1.81,-31.27,1.81,1,1,1,1
HR-065-G2-006-39L,HR-065-G2-006-39L-3,6,HR_065,HR_149,G2,39L,3,264,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,4.2,4.2,3,4,2,2,7,0.6666666667,4.666666667,1.155,19.485,2024-03-23,19.485,2024-03-23,,,15.916,0.76,20.942105263157895,,0.04775069112842423,,-30.3,1.75,-30.3,1.75,1,1,1,1
HR-066-G1-006-18L,HR-066-G1-006-18L-1,6,HR_066,HR_074,G1,18L,1,243,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,,,0,0,0,0,0,,0,,19.978,2024-04-05,19.978,2024-04-05,,,,,,,,,,,-30.01,3.48,1,0,0,0
HR-066-G1-006-23L,HR-066-G1-006-23L-2,6,HR_066,HR_074,G1,23L,2,248,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,3.33,3.33,1,1,4,7,2,4,8,1.465,,,,,,,,,,,,,,,,,1,1,1,1
HR-066-G2-003-10R,HR-066-G2-003-10R-3,3,HR_066,HR_074,G2,10R,3,100,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,19.75,19.75,2,3,8,11,5,4,20,1.92875,27.309,2024-04-05,27.309,2024-04-05,,,61.671,3,20.557,,0.04864523033516564,,-30.73,3.28,-30.73,3.28,1,1,1,1
HR-066-G2-007-38R,HR-066-G2-007-38R-4,7,HR_066,HR_074,G2,38R,4,308,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,3.48,3.48,0,1,0,0,1,,,,,,,,,,,,,,,,-31.41,0.94,-31.41,0.94,1,1,0,0
HR-066-G2-007-3L,HR-066-G2-007-3L-2,7,HR_066,HR_074,G2,3L,2,271,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,20.43,20.43,3,0,19,27,3,6.333333333,19,1.659473684,25.503,2024-04-20,25.503,2024-04-20,,,34.089,1.72,19.81918604651163,,0.05045615887823051,,-30.79,1.49,-30.79,1.49,1,1,1,1
HR-067-G1-002-43L,HR-067-G1-002-43L-5,2,HR_067,HR_088,G1,43L,5,88,TRUE,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,,,,2.53,2.53,0,0,0,0,0,,0,,,,,,,,36.94,2.31,15.99134199134199,,0.06253383865728208,,,,,,1,0,0,0
HR-067-G1-003-8L,HR-067-G1-003-8L-5,3,HR_067,HR_088,G1,8L,5,98,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,7.81,7.81,1,3,5,6,4,5,20,2.942,28.344,2024-04-05,28.344,2024-04-05,,,,,,,,,-30.4,2.36,-30.4,2.36,1,1,1,1
HR-067-G1-003-8R,HR-067-G1-003-8R-5,3,HR_067,HR_088,G1,8R,5,98,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,,,10.95,10.95,1,2,4,5,3,4,12,2.7625,,,,,,,34.148,1.67,20.447904191616768,,0.04890476748272227,,-30.45,2.16,-30.45,2.16,1,1,1,1
HR-067-G2-002-20R,HR-067-G2-002-20R-3,2,HR_067,HR_088,G2,20R,3,65,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,5.41,5.41,2,1,7,17,3,3.5,10.5,1.2,22.023,2024-04-05,22.023,2024-04-05,,,,,,,,,-29.6,2.63,-29.6,2.63,1,1,1,1
HR-067-G2-002-42L,HR-067-G2-002-42L-4,2,HR_067,HR_088,G2,42L,4,87,TRUE,2022-11-10,2022-11-13,,,,,,,,,5.3,5.3,1,0,2,5,1,2,2,1.24,,,,,,,,,,,,,,,,,0,1,1,1
HR-067-G2-007-1L,HR-067-G2-007-1L-3,7,HR_067,HR_088,G2,1L,3,274,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,21.16,21.16,2,0,2,3,2,1,2,3.765,21.614,2024-04-05,21.614,2024-04-05,,,22.788,1.21,18.83305785123967,,0.053098121818500967,,-29.05,3.9,-29.05,3.9,1,1,1,1
HR-068-G1-001-34R,HR-068-G1-001-34R-5,1,HR_068,HR_195,G1,34R,5,34,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,,,2,0,7,9,2,3.5,7,1.721428571,24.752,2024-04-05,24.752,2024-04-05,,,36.786,1.9,19.36105263157895,,0.05165008427119012,,-32.16,1.65,-32.16,1.65,1,1,1,1
HR-068-G1-007-39R,HR-068-G1-007-39R-2,7,HR_068,HR_195,G1,39R,2,309,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,8.56,8.56,1,1,0,4,2,0,0,,,,20.653,2024-04-20,,,26.52,1.29,20.55813953488372,,0.04864253393665159,,-30.72,1.23,-30.72,1.23,1,1,1,0
HR-068-G1-008-22R,HR-068-G1-008-22R-2,8,HR_068,HR_195,G1,22R,2,337,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,0,0,0,0,0,,0,,17.597,2024-04-20,17.597,2024-04-20,,,,,,,,,,,,,1,0,0,0
HR-068-G2-002-18R,HR-068-G2-002-18R-4,2,HR_068,HR_195,G2,18R,4,63,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,,,2,1,2,8,3,1,3,1.85,,,21.427,2024-04-05,,,,,,,,,,,,,1,1,1,1
HR-068-G2-002-22L,HR-068-G2-002-22L-4,2,HR_068,HR_195,G2,22L,4,67,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,8.16,8.16,0,1,0,0,1,,,,,,,,,,38.802,2.03,19.114285714285717,,0.0523168908819133,,-30.49,5.5,-30.49,5.5,1,1,0,0
HR-068-G2-003-43L,HR-068-G2-003-43L-1,3,HR_068,HR_195,G2,43L,1,133,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-02,,,32.3,32.3,6,6,15,26,12,2.5,30,2.373333333,19.531,2024-05-04,19.531,2024-05-04,,,,,,,,,-31.06,4.68,-31.06,4.68,1,1,1,1
HR-070-G1-001-27R,HR-070-G1-001-27R-2,1,HR_070,HR_074,G1,27R,2,27,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-01,,,22.4,22.4,4,2,1,7,6,0.25,1.5,2.15,,,,,,,,,,,,,-31.27,3.72,-31.27,3.72,1,1,1,1
HR-070-G1-008-30R,HR-070-G1-008-30R-2,8,HR_070,HR_074,G1,30R,2,345,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-02,,,14.2,14.2,7,3,22,48,10,3.142857143,31.42857143,1.840416667,24.348,2024-04-20,24.348,2024-04-20,16.239,1.05,16.239,1.05,15.465714285714286,15.465714285714286,0.06465915388878625,0.06465915388878625,-30.56,3.22,-30.56,3.22,1,1,1,1
HR-070-G2-001-20R,HR-070-G2-001-20R-3,1,HR_070,HR_074,G2,20R,3,20,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.93,2.93,0,0,0,0,0,,0,,21.494,2024-04-20,21.494,2024-04-20,,,,,,,,,,,,,1,0,0,0
HR-070-G2-004-38L,HR-070-G2-004-38L-2,4,HR_070,HR_074,G2,38L,2,173,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,5.01,5.01,1,1,0,2,2,0,0,,,,,,,,,,,,,,-31,3.1,-31,3.1,1,1,1,0
HR-070-G2-006-25L,HR-070-G2-006-25L-2,6,HR_070,HR_074,G2,25L,2,250,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,4,0,5,8,4,1.25,5,1.908,,,24.145,2024-04-05,,,,,,,,,-29.85,2.28,-29.85,2.28,1,1,1,1
HR-071-G1-001-18L,HR-071-G1-001-18L-5,1,HR_071,HR_002,G1,18L,5,18,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,5.07,5.07,1,0,0,1,1,0,0,,,,,,,,,,,,,,-30.12,1.3,-30.12,1.3,1,1,1,0
HR-071-G1-001-45R,HR-071-G1-001-45R-4,1,HR_071,HR_002,G1,45R,4,45,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,,,5,0,17,23,5,3.4,17,1.75719697,,,20.161,2024-04-20,,,27.552,1.65,16.69818181818182,,0.05988675958188153,,-29.41,3.4,-29.41,3.4,1,1,1,1
HR-071-G1-002-34L,HR-071-G1-002-34L-1,2,HR_071,HR_002,G1,34L,1,79,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,15.71,15.71,3,6,2,7,9,0.6666666667,6,1.78,,,20.914,2024-04-05,,,34.129,1.4,24.377857142857142,,0.04102083272290428,,-32.61,4.12,-32.61,4.12,1,1,1,1
HR-071-G2-003-24R,HR-071-G2-003-24R-2,3,HR_071,HR_002,G2,24R,2,114,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.02,2.02,0,0,0,0,0,,0,,24.197,2024-04-20,24.197,2024-04-20,,,,,,,,,-30.45,0.99,-30.45,0.99,1,0,0,0
HR-071-G2-005-4L,HR-071-G2-005-4L-2,5,HR_071,HR_002,G2,4L,2,184,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-02,,,45.12,45.12,15,1,38,57,16,2.533333333,40.53333333,2.468927536,25.386,2024-04-05,25.386,2024-04-05,,,,,,,,,-30.15,2.52,-30.15,2.52,1,1,1,1
HR-071-G2-006-17R,HR-071-G2-006-17R-4,6,HR_071,HR_002,G2,17R,4,242,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,1,2,1,1,3,1,3,1.53,22.049,2024-04-05,22.049,2024-04-05,,,,,,,,,,,-31.2,5.18,1,1,1,1
HR-072-G1-004-10R,HR-072-G1-004-10R-4,4,HR_072,HR_133,G1,10R,4,145,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,4.45,4.45,2,0,3,3,2,1.5,3,2.903333333,,,,,,,,,,,,,-30.17,2.37,-30.17,2.37,1,1,1,1
HR-072-G1-006-24L,HR-072-G1-006-24L-4,6,HR_072,HR_133,G1,24L,4,249,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,3,3,0,1,0,0,1,,,,,,,,,,,,,,,,-30.49,1.39,-30.49,1.39,1,1,0,0
HR-072-G1-006-25R,HR-072-G1-006-25R-3,6,HR_072,HR_133,G1,25R,3,250,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,2.51,2.51,2,0,7,12,2,3.5,7,1.514285714,,,,,,,,,,,,,,,,,1,1,1,1
HR-072-G2-001-30R,HR-072-G2-001-30R-1,1,HR_072,HR_133,G2,30R,1,30,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,5.89,5.89,4,2,4,6,6,1,6,2.74,,,19.573,2024-04-05,,,37.513,2.08,18.03509615384615,,0.05544744488577294,,-31.16,3,-31.16,3,1,1,1,1
HR-072-G2-006-34R,HR-072-G2-006-34R-1,6,HR_072,HR_133,G2,34R,1,259,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,3.85,3.85,1,1,3,3,2,3,6,1.24,,,29.306,2024-03-23,,,,,,,,,-30.58,1.45,-30.58,1.45,1,1,1,1
HR-072-G2-007-11R,HR-072-G2-007-11R-2,7,HR_072,HR_133,G2,11R,2,280,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.56,4.56,1,0,2,2,1,2,2,2.305,,,,,,,50.783,2.18,23.294954128440367,,0.04292775141287439,,-30.18,1.18,-30.18,1.18,1,1,1,1
HR-073-G1-002-33R,HR-073-G1-002-33R-2,2,HR_073,HR_171,G1,33R,2,78,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,11.16,11.16,12,1,16,32,13,1.333333333,17.33333333,2.667559524,,,,,,,69.148,3.73,18.538337801608577,,0.05394226875686933,,-31.56,4.77,-31.56,4.77,1,1,1,1
HR-073-G1-005-11R,HR-073-G1-005-11R-2,5,HR_073,HR_171,G1,11R,2,191,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-01,,,36.08,36.08,12,3,33,52,15,2.75,41.25,2.463179825,23.404,2024-04-05,23.404,2024-04-05,,,,,,,,,-30,3.49,-30,3.49,1,1,1,1
HR-073-G1-008-6R,HR-073-G1-008-6R-5,8,HR_073,HR_171,G1,6R,5,321,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,13.78,13.78,6,2,14,15,8,2.333333333,18.66666667,2.031428571,22.165,2024-04-05,22.165,2024-04-05,,,17.247,1.06,16.27075471698113,,0.06145996405171914,,-31.38,5.01,-31.38,5.01,1,1,1,1
HR-073-G2-002-30R,HR-073-G2-002-30R-4,2,HR_073,HR_171,G2,30R,4,75,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,3,2,2,8,5,0.6666666667,3.333333333,2.605,,,18.976,2024-04-05,,,22.009,1.07,20.569158878504673,,0.048616475078377026,,-31.41,1.09,-31.41,1.09,1,1,1,1
HR-073-G2-004-20L,HR-073-G2-004-20L-4,4,HR_073,HR_171,G2,20L,4,155,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,7.37,7.37,5,0,5,9,5,1,5,2.522,21.864,2024-04-05,21.864,2024-04-05,35.151,1.56,35.151,1.56,22.532692307692308,22.532692307692308,0.04437996074080396,0.04437996074080396,-30.61,2.4,-30.61,2.4,1,1,1,1
HR-073-G2-007-11L,HR-073-G2-007-11L-5,7,HR_073,HR_171,G2,11L,5,280,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,13.75,13.75,4,2,21,31,6,5.25,31.5,1.280416667,23.53,2024-04-20,23.53,2024-04-20,27.664,1.51,27.664,1.51,18.320529801324504,18.320529801324504,0.054583574320416425,0.054583574320416425,-30.73,4.34,-30.73,4.34,1,1,1,1
HR-078-G1-003-42L,HR-078-G1-003-42L-2,3,HR_078,HR_066,G1,42L,2,132,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-17,42,1900-01-05,1900-01-01,,,,35,5,76,161,40,2.171428571,86.85714286,2.213865079,,,24.097,2024-04-05,,,29.45,1.68,17.529761904761905,,0.05704584040747029,,,,,,1,1,1,1
HR-078-G1-005-5R,HR-078-G1-005-5R-1,5,HR_078,HR_066,G1,5R,1,185,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,15.21,15.21,0,0,0,0,0,,0,,23.398,2024-04-05,23.398,2024-04-05,,,,,,,,,-31.37,4.09,-31.37,4.09,1,0,0,0
HR-078-G1-008-16R,HR-078-G1-008-16R-1,8,HR_078,HR_066,G1,16R,1,331,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.28,1.28,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,1,0,0,0
HR-078-G2-004-12R,HR-078-G2-004-12R-3,4,HR_078,HR_066,G2,12R,3,147,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,12.97,12.97,2,2,5,7,4,2.5,10,1.086,,,,,,,21.102,1.16,18.19137931034483,,0.054971092787413516,,-28.27,3.96,-28.27,3.96,1,1,1,1
HR-078-G2-008-12R,HR-078-G2-008-12R-3,8,HR_078,HR_066,G2,12R,3,327,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.31,4.31,1,0,1,4,1,1,1,0.7,,,24.804,2024-04-05,,,24.448,1.19,20.544537815126052,,0.048674738219895285,,-30.31,2.14,-30.31,2.14,1,1,1,1
HR-079-G1-002-44R,HR-079-G1-002-44R-2,2,HR_079,HR_160,G1,44R,2,89,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,14.4,14.4,3,1,5,7,4,1.666666667,6.666666667,1.83,,,22.567,2024-04-05,,,29.084,1.56,18.643589743589743,,0.053637738963003716,,-30.2,4.65,-30.2,4.65,1,1,1,1
HR-079-G1-005-13R,HR-079-G1-005-13R-5,5,HR_079,HR_160,G1,13R,5,193,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,15.66,15.66,1,2,5,5,3,5,15,2.298,20.155,2024-04-05,20.155,2024-04-05,,,,,,,,,-29.4,4.8,-29.4,4.8,1,1,1,1
HR-079-G1-008-10L,HR-079-G1-008-10L-4,8,HR_079,HR_160,G1,10L,4,325,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,17.67,17.67,5,0,4,20,5,0.8,4,1.8175,22.309,2024-04-05,22.309,2024-04-05,,,,,,,,,-30.44,3.87,-30.44,3.87,1,1,1,1
HR-079-G2-003-31R,HR-079-G2-003-31R-1,3,HR_079,HR_160,G2,31R,1,121,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-01,,,7.97,7.97,3,0,0,12,3,0,0,,23.152,2024-04-20,23.152,2024-04-20,,,,,,,,,-30.47,2.69,-30.47,2.69,1,1,1,0
HR-079-G2-004-41L,HR-079-G2-004-41L-5,4,HR_079,HR_160,G2,41L,5,176,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,9.97,9.97,1,2,3,5,3,3,9,0.84,21.569,2024-04-05,21.569,2024-04-05,,,,,,,,,-31.32,5.28,-31.32,5.28,1,1,1,1
HR-079-G2-008-20R,HR-079-G2-008-20R-3,8,HR_079,HR_160,G2,20R,3,335,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,8.74,8.74,0,1,0,0,1,,,,,,,,,,,,,,,,-30.61,4.68,-30.61,4.68,1,1,0,0
HR-080-G1-005-39L,HR-080-G1-005-39L-3,5,HR_080,HR_034,G1,39L,3,219,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,24.1,24.1,4,2,2,3,6,0.5,3,2.39,23.111,2024-04-05,23.111,2024-04-05,,,,,,,,,-30.06,4.13,-30.06,4.13,1,1,1,1
HR-080-G1-007-10R,HR-080-G1-007-10R-4,7,HR_080,HR_034,G1,10R,4,279,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-02,,,,,9,0,24,38,9,2.666666667,24,2.193403361,23.67,2024-04-20,23.67,2024-04-20,,,40.801,2.4,17.00041666666667,,0.05882208769392906,,,,,,1,1,1,1
HR-080-G1-008-14L,HR-080-G1-008-14L-4,8,HR_080,HR_034,G1,14L,4,329,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.4,4.4,0,0,0,0,0,,0,,22.47,2024-04-20,22.47,2024-04-20,,,,,,,,,-30.74,1.43,-30.74,1.43,1,0,0,0
HR-080-G2-006-4R,HR-080-G2-006-4R-1,6,HR_080,HR_034,G2,4R,1,229,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,10.71,10.71,0,5,0,0,5,,,,,,23.411,2024-03-23,,,,,,,,,-30.94,2.4,-30.94,2.4,1,1,0,0
HR-080-G2-009-7R,HR-080-G2-009-7R-2,9,HR_080,HR_034,G2,7R,2,367,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,12.78,12.78,4,1,20,24,5,5,25,1.702,,,,,,,,,,,,,-31.15,3.73,-31.15,3.73,1,1,1,1
HR-083-G1-005-44R,HR-083-G1-005-44R-1,5,HR_083,HR_135,G1,44R,1,224,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,87.1,87.1,22,5,115,149,27,5.227272727,141.1363636,2.000666667,21.375,2024-03-23,21.375,2024-03-23,,,,,,,,,-29.21,4.08,-29.21,4.08,1,1,1,1
HR-083-G1-007-27R,HR-083-G1-007-27R-5,7,HR_083,HR_135,G1,27R,5,297,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-04,,,23.94,23.94,7,0,3,5,7,0.4285714286,3,5.1575,,,,,47.462,2.49,47.462,2.49,19.061044176706826,19.061044176706826,0.052463023050018966,0.052463023050018966,-28.19,3.4,-28.19,3.4,1,1,1,1
HR-083-G1-008-44R,HR-083-G1-008-44R-1,8,HR_083,HR_135,G1,44R,1,359,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.89,4.89,0,0,0,0,0,,0,,,,,,,,,,,,,,-30.18,3.09,-30.18,3.09,1,0,0,0
