Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweights_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds,Cohort,Block,Replicated,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,days_germ2flower,corolla_area_mm2,corolla_area_mm2_SEG,sd_msm_all,est_fecundity_int,surv_to_germ,skel_dryweights_mg
2023,G1,4,129,AC_156,AC_005,1,TRUE,AC-005-G1-004-22L,22L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,2.96,2.96,3,0,8,8,3,2.666666667,8,1.54125,20.78,2023-04-28,20.78,2023-04-28,NA,NA,34.993,2.35,14.89063829787234,NA,0.06715628840053725,NA,-32.98,1.31,-32.98,1.31,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96
2023,G2,4,129,AC_107,AC_172,4,TRUE,AC-172-G2-004-22R,22R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,19.11,19.11,5,0,12,17,5,2.4,12,1.925833333,NA,NA,NA,NA,NA,NA,53.102,3.32,15.994578313253012,NA,0.06252118564272532,NA,-31.51,4.19,-31.51,4.19,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.11
2023,G1,4,130,AC_169,AC_120,5,TRUE,AC-120-G1-004-23R,23R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,1900-01-01,NA,21.95,21.95,6,0,7,11,6,1.166666667,7,2.557142857,NA,NA,15.894,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-30.86,4.61,-30.86,4.61,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.95
2023,G1,4,131,AC_045,AC_123,4,TRUE,AC-123-G1-004-24L,24L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,18.66,18.66,4,1,4,11,5,1,5,3.95,NA,NA,19.199,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.9,3.48,-31.9,3.48,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.66
2023,G1,4,132,AC_107,AC_130,3,TRUE,AC-130-G1-004-25R,25R,2022-10-17,2022-10-21,2024-05-26,587,583,2024-05-26,0,NA,NA,NA,13.95,13.95,4,0,8,11,4,2,8,2.6675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.15,2.53,-32.15,2.53,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.95
2023,G2,4,133,AC_198,AC_051,2,TRUE,AC-051-G2-004-26R,26R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,2.68,2.68,1,1,2,3,2,2,4,0.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.68,0.94,-32.68,0.94,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68
2023,G1,4,133,AC_124,AC_100,4,TRUE,AC-100-G1-004-26L,26L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,2.66,2.66,3,0,7,10,3,2.333333333,7,1.135714286,17.349,2023-04-28,17.349,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.85,1.23,-31.85,1.23,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66
2023,G2,4,134,AC_172,AC_040,5,TRUE,AC-040-G2-004-27R,27R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-04-28,14,NA,NA,NA,7.31,7.31,3,1,8,12,4,2.666666667,10.66666667,1.73875,18.644,2023-04-14,18.644,2023-04-14,NA,NA,25.582,1.56,16.398717948717948,NA,0.06098037682745681,NA,-32.24,3.34,-32.24,3.34,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31
2023,G1,4,134,AC_172,AC_208,4,TRUE,AC-208-G1-004-27L,27L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,7.11,7.11,3,0,7,8,3,2.333333333,7,2.24,NA,NA,18.105,2023-04-14,NA,NA,29.19,1.99,14.668341708542714,NA,0.06817403220280918,NA,-32.55,1.59,-32.55,1.59,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11
2023,G1,4,135,AC_172,AC_040,3,TRUE,AC-040-G1-004-28R,28R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,3.78,3.78,2,1,2,2,3,1,3,2.245,NA,NA,NA,NA,NA,NA,42.072,2.63,15.996958174904943,NA,0.06251188438866703,NA,-31.95,1.18,-31.95,1.18,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78
2023,G1,4,135,AC_207,AC_070,2,TRUE,AC-070-G1-004-28L,28L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,9.22,9.22,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.14,4.62,-31.14,4.62,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22
2023,G1,4,136,AC_170,AC_203,3,TRUE,AC-203-G1-004-29L,29L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,4,136,AC_094,AC_216,5,TRUE,AC-216-G1-004-29R,29R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-04-14,0,NA,NA,NA,8.13,8.13,1,1,1,1,2,1,2,3.94,NA,NA,NA,NA,NA,NA,31.586,1.93,16.36580310880829,NA,0.06110302032546064,NA,-31.54,3.24,-31.54,3.24,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13
2023,G2,4,137,AC_159,AC_143,5,TRUE,AC-143-G2-004-30L,30L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,4,137,AC_091,AC_204,4,TRUE,AC-204-G1-004-30R,30R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,5.05,5.05,0,4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.18,2.47,-31.18,2.47,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05
2023,G2,4,138,AC_008,AC_068,1,TRUE,AC-068-G2-004-31R,31R,2022-10-17,2022-10-21,2024-05-26,587,583,2024-05-26,0,NA,NA,NA,14.6,14.6,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.37,1.38,-31.37,1.38,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6
2023,G2,4,138,AC_125,AC_095,1,TRUE,AC-095-G2-004-31L,31L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,2,0,6,7,2,3,6,0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,4,139,AC_195,AC_179,5,TRUE,AC-179-G2-004-32L,32L,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-12,28,NA,NA,NA,NA,NA,5,3,2,7,8,0.4,3.2,2.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.22,3.97,-32.22,3.97,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,4,139,AC_015,AC_190,1,TRUE,AC-190-G2-004-32R,32R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-12,28,NA,NA,NA,6.35,6.35,2,1,5,6,3,2.5,7.5,2.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.19,2.71,-32.19,2.71,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35
2023,G2,4,140,AC_097,AC_064,3,TRUE,AC-064-G2-004-33R,33R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,1.99,1.99,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.24,1.84,-32.24,1.84,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99
2023,G2,4,140,AC_170,AC_118,3,TRUE,AC-118-G2-004-33L,33L,2022-10-17,2022-10-21,2024-04-14,545,541,2024-04-28,14,NA,NA,NA,4.33,4.33,1,2,2,4,3,2,6,1.32,NA,NA,17.735,2023-04-14,NA,NA,19.969,1.27,15.723622047244096,NA,0.06359857779558314,NA,-32.59,1.69,-32.59,1.69,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33
2023,G2,4,141,AC_052,AC_131,3,TRUE,AC-131-G2-004-34R,34R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-04-28,14,NA,NA,NA,5.96,5.96,0,6,0,0,6,NA,NA,NA,23.162,2023-04-14,23.162,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,-32.4,3.89,-32.4,3.89,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96
2023,G2,4,141,AC_007,AC_147,1,TRUE,AC-147-G2-004-34L,34L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,3.05,3.05,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.67,1.17,-33.67,1.17,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
2023,G1,4,142,AC_165,AC_062,3,TRUE,AC-062-G1-004-35R,35R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,30.64,30.64,4,4,21,26,8,5.25,42,1.613809524,NA,NA,14.843,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,-31.68,3.87,-31.68,3.87,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64
2023,G2,4,143,AC_168,AC_159,5,TRUE,AC-159-G2-004-36L,36L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,1,1,5,7,2,5,10,1.602,NA,NA,NA,NA,NA,NA,34.106,2.97,11.483501683501684,NA,0.08708145194393947,NA,-32.96,1.69,-32.96,1.69,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,4,143,AC_168,AC_159,5,TRUE,AC-159-G2-004-36R,36R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,11.78,11.78,1,3,4,6,4,4,16,1.8075,NA,NA,14.857,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,-32.95,4.09,-32.95,4.09,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.78
2023,G1,5,144,AC_094,AC_109,2,TRUE,AC-109-G1-005-1L,1L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-26,14,1900-01-04,1900-01-01,NA,39.44,39.44,5,0,0,33,5,0,0,NA,NA,NA,NA,NA,NA,NA,39.267,2.07,18.969565217391303,NA,0.05271602108640843,NA,-31.34,4.16,-31.34,4.16,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.44
2023,G1,5,144,AC_186,AC_153,1,TRUE,AC-153-G1-005-1R,1R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-02,NA,NA,32.25,32.25,6,0,3,22,6,0.5,3,2.47,NA,NA,NA,NA,NA,NA,56.594,3.66,15.462841530054645,NA,0.06467116655475845,NA,-30.82,4.31,-30.82,4.31,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25
2023,G1,5,145,AC_179,AC_171,2,TRUE,AC-171-G1-005-2R,2R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-26,14,1900-01-01,NA,NA,17.36,17.36,4,0,1,9,4,0.25,1,4.32,21.087,2023-05-12,21.087,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,-31.03,5.22,-31.03,5.22,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.36
2023,G1,5,145,AC_150,AC_200,5,TRUE,AC-200-G1-005-2L,2L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,1900-01-02,NA,NA,5.34,5.34,3,0,0,6,3,0,0,NA,17.141,2023-05-12,17.141,2023-05-12,NA,NA,74.308,3.22,23.077018633540373,NA,0.04333315389998385,NA,-31.59,2.26,-31.59,2.26,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.34
2023,G2,5,146,AC_054,AC_046,2,TRUE,AC-046-G2-005-3R,3R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-26,14,1900-01-01,1900-01-01,NA,37.29,37.29,7,2,17,62,9,2.428571429,21.85714286,1.496180556,NA,NA,NA,NA,NA,NA,25.677,1.21,21.220661157024793,NA,0.04712388518907972,NA,-30.95,4.66,-30.95,4.66,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.29
2023,G2,5,146,AC_096,AC_128,5,TRUE,AC-128-G2-005-3L,3L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-02,NA,NA,21.13,21.13,5,1,8,12,6,1.6,9.6,2.052333333,NA,NA,15.784,2023-04-28,NA,NA,29.646,1.4,21.17571428571429,NA,0.0472239087903933,NA,-31.72,3.35,-31.72,3.35,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.13
2023,G1,5,147,AC_216,AC_058,2,TRUE,AC-058-G1-005-4L,4L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-26,14,1900-01-01,NA,NA,38.41,38.41,13,2,37,65,15,2.846153846,42.69230769,1.657403846,NA,NA,NA,NA,72.229,4.49,72.229,4.49,16.08663697104677,16.08663697104677,0.0621633969735148,0.0621633969735148,-30.17,4.16,-30.17,4.16,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.41
2023,G1,5,147,AC_068,AC_195,5,TRUE,AC-195-G1-005-4R,4R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,18.3,18.3,6,2,31,42,8,5.166666667,41.33333333,1.111666667,17.389,2023-04-28,17.389,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.57,3.48,-31.57,3.48,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3
2023,G2,5,148,AC_102,AC_178,5,TRUE,AC-178-G2-005-5R,5R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,1900-01-02,1900-01-01,NA,13.18,13.18,11,0,12,43,11,1.090909091,12,1.425833333,20.448,2023-04-28,20.448,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-29.94,3.09,-29.94,3.09,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.18
2023,G2,5,148,AC_172,AC_208,5,TRUE,AC-208-G2-005-5L,5L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,3.05,3.05,2,0,4,5,2,2,4,2.436666667,NA,NA,13.482,2023-04-28,NA,NA,28.72,2.69,10.676579925650556,NA,0.09366295264623956,NA,-31.7,0.91,-31.7,0.91,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
2023,G2,5,149,AC_168,AC_010,5,TRUE,AC-010-G2-005-6R,6R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,1900-01-02,NA,NA,20.49,20.49,6,0,4,4,6,0.6666666667,4,1.75,23.85,2023-05-12,23.85,2023-05-12,NA,NA,11.656,0.58,20.09655172413793,NA,0.04975978037062457,NA,-31.32,5.41,-31.32,5.41,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.49
2023,G1,5,150,AC_008,AC_068,2,TRUE,AC-068-G1-005-7L,7L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-26,14,NA,NA,NA,13.03,13.03,5,2,13,18,7,2.6,18.2,1.54725,NA,NA,18.715,2023-04-28,NA,NA,54.882,2.36,23.255084745762712,NA,0.04300134834736343,NA,-32.07,4.48,-32.07,4.48,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.03
2023,G2,5,150,AC_008,AC_188,2,TRUE,AC-188-G2-005-7R,7R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.43,0,0,0,0,0,NA,0,NA,NA,NA,17.873,2023-04-28,NA,NA,19.092,1.63,11.712883435582825,NA,0.08537607374816676,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43
2023,G2,5,151,AC_089,AC_032,4,TRUE,AC-032-G2-005-8R,8R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,5.64,5.64,0,0,0,0,0,NA,0,NA,NA,NA,20.48,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-30.73,2.53,-30.73,2.53,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64
2023,G1,5,151,AC_165,AC_206,5,TRUE,AC-206-G1-005-8L,8L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,10.64,10.64,3,2,1,4,5,0.3333333333,1.666666667,3.98,20.323,2023-04-28,20.323,2023-04-28,NA,NA,25.921,1.46,17.754109589041096,NA,0.05632498746190347,NA,-31.18,4.82,-31.18,4.82,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.64
2023,G1,5,152,AC_068,AC_056,4,TRUE,AC-056-G1-005-9R,9R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,7.23,7.23,4,1,3,3,5,0.75,3.75,2.283333333,15.076,2023-04-28,15.076,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.52,2.88,-31.52,2.88,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23
2023,G2,5,152,AC_172,AC_111,1,TRUE,AC-111-G2-005-9L,9L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,14.587,2023-04-28,14.587,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,5,153,AC_097,AC_064,5,TRUE,AC-064-G1-005-10R,10R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,18.85,18.85,5,1,16,23,6,3.2,19.2,1.7725,25.613,2023-04-28,25.613,2023-04-28,NA,NA,72.177,4.89,14.760122699386503,NA,0.06775011430234007,NA,-31.48,4.84,-31.48,4.84,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.85
2023,G1,5,153,AC_094,AC_217,3,TRUE,AC-217-G1-005-10L,10L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,4.3,4.3,1,2,0,2,3,0,0,NA,NA,NA,17.08,2023-04-28,NA,NA,55.028,4.03,13.654590570719602,NA,0.07323544377407866,NA,-31.15,1.03,-31.15,1.03,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3
2023,G2,5,154,AC_097,AC_064,3,TRUE,AC-064-G2-005-11L,11L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,32,32,11,0,18,27,11,1.636363636,18,1.645875,NA,NA,NA,NA,NA,NA,68.079,2.93,23.235153583617745,NA,0.04303823499170082,NA,-31.92,4.57,-31.92,4.57,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
2023,G1,5,154,AC_207,AC_070,2,TRUE,AC-070-G1-005-11R,11R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-02,NA,NA,3.32,3.32,2,0,3,6,2,1.5,3,1.093333333,NA,NA,21.496,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-32.43,1.78,-32.43,1.78,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32
2023,G1,5,155,AC_168,AC_142,3,TRUE,AC-142-G1-005-12R,12R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,5,156,AC_186,AC_153,2,TRUE,AC-153-G2-005-13L,13L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,5.89,5.89,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.19,1.82,-30.19,1.82,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89
2023,G1,5,157,AC_172,AC_040,2,TRUE,AC-040-G1-005-14R,14R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,4.23,4.23,4,2,8,10,6,2,12,2.100833333,NA,NA,22.765,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.64,1.71,-31.64,1.71,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23
2023,G2,5,157,AC_096,AC_128,2,TRUE,AC-128-G2-005-14L,14L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,5,158,AC_156,AC_005,3,TRUE,AC-005-G1-005-15R,15R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,0.8,0.8,0,0,0,0,0,NA,0,NA,NA,NA,19.515,2023-04-28,NA,NA,62.497,3.14,19.903503184713376,NA,0.05024241163575851,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8
2023,G1,5,158,AC_002,AC_104,1,TRUE,AC-104-G1-005-15L,15L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,3.45,3.45,0,0,0,0,0,NA,0,NA,NA,NA,21.912,2023-04-28,NA,NA,36.545,2.06,17.740291262135923,NA,0.05636886030920782,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45
2023,G1,5,159,AC_124,AC_030,1,TRUE,AC-030-G1-005-16L,16L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,13.48,13.48,4,2,12,14,6,3,18,1.653333333,23.477,2023-04-28,23.477,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.46,4.63,-31.46,4.63,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.48
2023,G2,5,159,AC_186,AC_048,5,TRUE,AC-048-G2-005-16R,16R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-02,NA,NA,7.14,7.14,4,1,10,12,5,2.5,12.5,1.441,17.064,2023-04-28,17.064,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.73,3.13,-31.73,3.13,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14
2023,G1,5,160,AC_103,AC_144,1,TRUE,AC-144-G1-005-17L,17L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,13.88,13.88,2,3,12,12,5,6,30,1.189166667,25.389,2023-04-28,25.389,2023-04-28,NA,NA,14.61,0.87,16.79310344827586,NA,0.0595482546201232,NA,-31.53,4.35,-31.53,4.35,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88
2023,G1,5,160,AC_161,AC_213,4,TRUE,AC-213-G1-005-17R,17R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,NA,NA,1,1,2,2,2,2,4,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,5,161,AC_156,AC_090,2,TRUE,AC-090-G2-005-18R,18R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,2.56,2.56,0,0,0,0,0,NA,0,NA,NA,NA,26.686,2023-04-28,NA,NA,54.923,4.21,13.0458432304038,NA,0.07665276842124429,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56
