Population,Pool,Sire,Dam,Treatment,RepbyDam, Replicate,Bin ,Column,Row,IfPlantGerm,IfFlowered,numberinflors,inflorwt
Mather,2,15,A,Nino,3,M15AN3,11N,J,16,1,1,1,1.27
Mather,2,15,A,Nina,1,M15AS1,5S,J,8,1,1,1,6.868
Mather,2,15,A,Nina,2,M15AS2,7S,I,1,1,0,,
Mather,2,15,A,Nina,3,M15AS3,9S,J,14,1,0,,
Mather,2,15,B,Normal,1,M15BC1,9C,J,2,1,1,3,2.48
Mather,2,15,B,Normal,2,M15BC2,10C,F,14,1,1,3,13.7
Mather,2,15,B,Normal,3,M15BC3,6C,G,17,1,1,2,8.17
Mather,2,15,B,Nino,1,M15BN1,6N,A,19,1,1,3,8.4
Mather,2,15,B,Nino,2,M15BN2,3N,D,2,1,1,1,0.63
Mather,2,15,B,Nino,3,M15BN3,8N,E,7,1,1,4,3.51
Mather,2,15,B,Nina,1,M15BS1,1S,H,6,1,1,1,11.131
Mather,2,15,B,Nina,2,M15BS2,7S,I,5,1,0,,
Mather,2,15,B,Nina,3,M15BS3,6S,A,11,1,0,,
Mather,4,15,C,Normal,1,M15CC1,7C,I,5,1,1,2,4.52
Mather,4,15,C,Normal,2,M15CC2,3C,C,17,1,1,5,9.21
Mather,4,15,C,Normal,3,M15CC3,4C,B,10,1,1,3,5.95
Mather,4,15,C,Nino,1,M15CN1,9N,G,1,1,1,4,2.12
Mather,4,15,C,Nino,2,M15CN2,4N,G,1,1,1,6,10.05
Mather,4,15,C,Nino,3,M15CN3,7N,H,14,1,1,3,3.82
Mather,4,15,C,Nina,1,M15CS1,8S,C,7,1,0,,
Mather,4,15,C,Nina,2,M15CS2,1S,H,16,1,0,,
Mather,4,15,C,Nina,3,M15CS3,7S,I,9,1,1,1,1.775
Mather,2,16,A,Normal,1,M16AC1,4C,I,11,1,1,3,7.12
Mather,2,16,A,Normal,2,M16AC2,7C,B,16,1,1,1,7.63
Mather,2,16,A,Normal,3,M16AC3,3C,G,11,1,1,2,6.94
Mather,2,16,A,Nino,1,M16AN1,4N,F,8,1,0,0,
Mather,2,16,A,Nino,2,M16AN2,9N,F,20,1,1,1,2.84
Mather,2,16,A,Nino,3,M16AN3,1N,H,4,1,1,3,12.92
Mather,2,16,A,Nina,1,M16AS1,8S,A,13,1,0,,
Mather,2,16,A,Nina,2,M16AS2,7S,C,15,1,0,,
Mather,2,16,A,Nina,3,M16AS3,4S,H,2,1,1,1,4.403
Mather,2,16,B,Normal,1,M16BC1,3C,H,2,1,1,1,2.74
Mather,2,16,B,Normal,2,M16BC2,2C,B,20,1,1,3,14.29
Mather,2,16,B,Normal,3,M16BC3,5C,E,17,1,0,,
Mather,2,16,B,Nino,1,M16BN1,3N,A,3,1,1,2,11.45
Mather,2,16,B,Nino,2,M16BN2,5N,F,8,1,1,2,3.71
Mather,2,16,B,Nino,3,M16BN3,8N,J,18,1,1,2,0.45
Mather,2,16,B,Nina,1,M16BS1,7S,H,4,1,0,,
Mather,2,16,B,Nina,2,M16BS2,9S,E,5,1,0,,
Mather,2,16,B,Nina,3,M16BS3,6S,G,1,1,0,,
Mather,4,16,C,Normal,1,M16CC1,5C,J,6,1,0,,
Mather,4,16,C,Normal,2,M16CC2,10C,J,8,1,1,2,2.54
Mather,4,16,C,Normal,3,M16CC3,1C,B,8,0,1,1,1.28
Mather,4,16,C,Nino,1,M16CN1,1N,E,1,1,1,4,12.53
Mather,4,16,C,Nino,2,M16CN2,5N,B,6,1,1,2,3.54
Mather,4,16,C,Nino,3,M16CN3,9N,B,4,1,1,2,2.75
Mather,4,16,C,Nina,1,M16CS1,10S,I,19,1,0,,
Mather,4,16,C,Nina,2,M16CS2,11S,H,2,1,0,,
Mather,4,16,C,Nina,3,M16CS3,5S,E,17,1,0,,
Mather,2,17,A,Normal,1,M17AC1,3C,H,4,1,1,6,17.14
Mather,2,17,A,Normal,2,M17AC2,4C,E,11,1,1,2,9.34
Mather,2,17,A,Normal,3,M17AC3,10C,A,5,1,1,2,3.85
Mather,2,17,A,Nino,1,M17AN1,5N,E,15,1,1,3,19.71
Mather,2,17,A,Nino,2,M17AN2,6N,B,6,1,1,4,4.91
Mather,2,17,A,Nino,3,M17AN3,10N,C,1,1,0,0,
Mather,2,17,A,Nina,1,M17AS1,8S,C,11,1,1,1,4.428
Mather,2,17,A,Nina,2,M17AS2,1S,A,13,1,0,,
Mather,2,17,A,Nina,3,M17AS3,7S,E,3,1,0,,
Mather,2,17,B,Normal,1,M17BC1,9C,B,20,1,1,4,10.69
Mather,2,17,B,Normal,2,M17BC2,10C,E,17,1,1,4,15.17
Mather,2,17,B,Normal,3,M17BC3,3C,A,17,1,1,3,4.6
Mather,2,17,B,Nino,1,M17BN1,5N,D,8,1,1,3,11.29
Mather,2,17,B,Nino,2,M17BN2,9N,D,4,1,1,3,8.28
Mather,2,17,B,Nino,3,M17BN3,6N,G,5,1,1,6,11.52
Mather,2,17,B,Nina,1,M17BS1,3S,I,13,1,0,,
Mather,2,17,B,Nina,2,M17BS2,4S,I,9,1,1,1,6.999
Mather,2,17,B,Nina,3,M17BS3,2S,D,12,1,0,,
Mather,4,17,C,Normal,1,M17CC1,11C,F,8,1,0,,
Mather,4,17,C,Normal,2,M17CC2,6C,B,4,1,1,3,10.42
Mather,4,17,C,Normal,3,M17CC3,1C,B,2,1,1,3,5.58
Mather,4,17,C,Nino,1,M17CN1,1N,G,17,1,1,3,9.01
Mather,4,17,C,Nino,2,M17CN2,6N,A,13,1,1,5,19.58
Mather,4,17,C,Nino,3,M17CN3,5N,I,19,1,1,5,11.73
Mather,4,17,C,Nina,1,M17CS1,10S,G,1,1,0,,
Mather,4,17,C,Nina,2,M17CS2,2S,F,2,1,0,,
Mather,4,17,C,Nina,3,M17CS3,3S,H,12,1,0,,
Mather,4,18,A,Normal,1,M18AC1,5C,G,5,1,1,2,9.08
Mather,4,18,A,Normal,2,M18AC2,6C,F,18,1,1,2,8.32
Mather,4,18,A,Normal,3,M18AC3,8C,B,6,1,1,1,2.58
Mather,4,18,A,Nino,1,M18AN1,8N,A,3,1,1,4,8.53
Mather,4,18,A,Nino,2,M18AN2,1N,C,15,1,1,3,4.77
Mather,4,18,A,Nino,3,M18AN3,3N,E,7,0,0,0,
Mather,4,18,A,Nina,1,M18AS1,4S,B,12,1,0,,
Mather,4,18,A,Nina,2,M18AS2,8S,I,11,1,0,,
Mather,4,18,A,Nina,3,M18AS3,2S,J,2,1,0,,
Mather,1,18,B,Normal,1,M18BC1,6C,H,8,1,1,4,11.11
Mather,1,18,B,Normal,2,M18BC2,11C,D,18,1,1,3,4.22
Mather,1,18,B,Normal,3,M18BC3,8C,I,7,1,1,3,4.54
Mather,1,18,B,Nino,1,M18BN1,4N,J,12,1,1,4,11.65
Mather,1,18,B,Nino,2,M18BN2,2N,C,11,1,1,3,7.9
Mather,1,18,B,Nino,3,M18BN3,5N,J,18,1,1,4,7.74
Mather,1,18,B,Nina,1,M18BS1,11S,C,17,1,0,,
Mather,1,18,B,Nina,2,M18BS2,8S,G,5,1,0,,
Mather,1,18,B,Nina,3,M18BS3,7S,C,19,1,0,,
Mather,4,18,C,Normal,1,M18CC1,10C,H,18,1,1,4,24.98
Mather,4,18,C,Normal,2,M18CC2,4C,G,13,1,1,2,13.3
Mather,4,18,C,Normal,3,M18CC3,1C,J,10,1,1,2,10.38
Mather,4,18,C,Nino,1,M18CN1,11N,F,8,1,1,3,3.52
Mather,4,18,C,Nino,2,M18CN2,7N,E,9,1,1,3,11.21
Mather,4,18,C,Nino,3,M18CN3,3N,E,13,1,1,2,3.55
Mather,4,18,C,Nina,1,M18CS1,3S,F,10,1,0,,
Mather,4,18,C,Nina,2,M18CS2,6S,A,7,1,0,,
Mather,4,18,C,Nina,3,M18CS3,9S,J,2,1,0,,
Mather,4,19,A,Normal,1,M19AC1,5C,E,3,1,1,1,2.68
Mather,4,19,A,Normal,2,M19AC2,10C,I,5,1,1,4,5.42
Mather,4,19,A,Normal,3,M19AC3,1C,J,6,1,1,2,22.12
Mather,4,19,A,Nino,1,M19AN1,3N,A,19,1,1,2,1.78
Mather,4,19,A,Nino,2,M19AN2,2N,G,15,0,0,0,
Mather,4,19,A,Nino,3,M19AN3,11N,D,8,1,1,1,2.33
Mather,4,19,A,Nina,1,M19AS1,2S,B,16,1,0,,
Mather,4,19,A,Nina,2,M19AS2,8S,F,14,1,0,,
Mather,4,19,A,Nina,3,M19AS3,6S,G,3,1,0,,
Mather,2,19,B,Normal,1,M19BC1,11C,F,16,1,1,2,2.69
Mather,2,19,B,Normal,2,M19BC2,9C,C,19,1,0,,
Mather,2,19,B,Normal,3,M19BC3,4C,J,6,1,1,4,9.82
Mather,2,19,B,Nino,1,M19BN1,1N,F,4,1,1,4,11.98
Mather,2,19,B,Nino,2,M19BN2,7N,I,1,1,1,3,4.31
Mather,2,19,B,Nino,3,M19BN3,2N,F,6,1,1,2,2.25
Mather,2,19,B,Nina,1,M19BS1,1S,I,5,1,0,,
Mather,2,19,B,Nina,2,M19BS2,4S,J,4,1,1,4,2.779
Mather,2,19,B,Nina,3,M19BS3,10S,J,16,1,0,,
Mather,4,19,C,Normal,1,M19CC1,9C,J,6,1,1,3,5.09
Mather,4,19,C,Normal,2,M19CC2,7C,E,1,1,1,3,8.87
Mather,4,19,C,Normal,3,M19CC3,3C,D,2,1,1,3,5.99
Mather,4,19,C,Nino,1,M19CN1,5N,A,17,1,0,0,
Mather,4,19,C,Nino,2,M19CN2,7N,C,9,1,0,0,
Mather,4,19,C,Nino,3,M19CN3,10N,G,9,1,1,6,5.58
Mather,4,19,C,Nina,1,M19CS1,4S,F,18,1,0,,
Mather,4,19,C,Nina,2,M19CS2,7S,A,7,1,0,,
Mather,4,19,C,Nina,3,M19CS3,1S,E,13,1,0,,
Mather,3,20,A,Normal,1,M20AC1,6C,E,1,1,1,2,6.52
Mather,3,20,A,Normal,2,M20AC2,9C,E,13,0,0,,
Mather,3,20,A,Normal,3,M20AC3,11C,F,12,1,1,2,4.23
Mather,3,20,A,Nino,1,M20AN1,1N,D,8,1,1,2,4.94
Mather,3,20,A,Nino,2,M20AN2,6N,E,11,1,1,4,11.21
Mather,3,20,A,Nino,3,M20AN3,4N,I,17,1,1,1,9.08
Mather,3,20,A,Nina,1,M20AS1,9S,G,11,1,0,,
Mather,3,20,A,Nina,2,M20AS2,10S,F,18,1,0,,
Mather,3,20,A,Nina,3,M20AS3,1S,F,18,1,0,,
Mather,4,20,B,Normal,1,M20BC1,2C,E,17,1,1,2,7.21
Mather,4,20,B,Normal,2,M20BC2,11C,G,3,1,1,3,7.52
Mather,4,20,B,Normal,3,M20BC3,4C,E,1,1,1,3,7.34
Mather,4,20,B,Nino,1,M20BN1,3N,G,13,1,1,3,8.53
Mather,4,20,B,Nino,2,M20BN2,8N,G,15,1,1,4,6.22
Mather,4,20,B,Nino,3,M20BN3,5N,G,3,1,1,1,1.03
Mather,4,20,B,Nina,1,M20BS1,4S,D,8,1,0,,
Mather,4,20,B,Nina,2,M20BS2,9S,C,9,1,0,,
Mather,4,20,B,Nina,3,M20BS3,7S,J,2,1,0,,
Mather,4,20,C,Normal,1,M20CC1,11C,D,20,1,1,2,5.36
Mather,4,20,C,Normal,2,M20CC2,2C,B,14,1,1,1,13.91
Mather,4,20,C,Normal,3,M20CC3,3C,J,18,1,1,3,8.88
Mather,4,20,C,Nino,1,M20CN1,6N,J,10,1,1,9,10.2
Mather,4,20,C,Nino,2,M20CN2,7N,E,11,1,1,2,7.28
Mather,4,20,C,Nino,3,M20CN3,2N,C,13,1,1,6,7.06
Mather,4,20,C,Nina,1,M20CS1,1S,F,20,1,0,,
Mather,4,20,C,Nina,2,M20CS2,10S,J,4,1,0,,
Mather,4,20,C,Nina,3,M20CS3,4S,E,15,1,1,1,7.147
Mather,2,21,A,Normal,1,M21AC1,2C,C,15,1,1,1,8.53
Mather,2,21,A,Normal,2,M21AC2,6C,F,2,1,1,2,5.74
Mather,2,21,A,Normal,3,M21AC3,10C,D,10,1,1,2,3.22
Mather,2,21,A,Nino,1,M21AN1,1N,F,10,1,1,3,13.54
Mather,2,21,A,Nino,2,M21AN2,4N,J,14,1,1,3,13.3
Mather,2,21,A,Nino,3,M21AN3,11N,G,3,1,1,1,1.86
Mather,2,21,A,Nina,1,M21AS1,4S,B,18,1,0,,
Mather,2,21,A,Nina,2,M21AS2,6S,D,20,1,0,,
Mather,2,21,A,Nina,3,M21AS3,7S,D,14,1,0,,
Mather,4,21,B,Normal,1,M21BC1,10C,F,10,1,1,2,10.6
Mather,4,21,B,Normal,2,M21BC2,1C,C,5,1,1,2,8.75
Mather,4,21,B,Normal,3,M21BC3,9C,C,5,1,1,1,5.06
Mather,4,21,B,Nino,1,M21BN1,8N,F,20,1,1,2,3.01
Mather,4,21,B,Nino,2,M21BN2,11N,A,17,1,1,2,2.42
Mather,4,21,B,Nino,3,M21BN3,4N,H,4,1,1,3,6.99
Mather,4,21,B,Nina,1,M21BS1,9S,F,6,1,0,,
Mather,4,21,B,Nina,2,M21BS2,10S,G,5,1,0,,
Mather,4,21,B,Nina,3,M21BS3,5S,D,6,1,0,,
Mather,1,21,C,Normal,1,M21CC1,4C,J,8,1,1,5,11.81
Mather,1,21,C,Normal,2,M21CC2,1C,B,16,1,1,1,7.59
Mather,1,21,C,Normal,3,M21CC3,7C,G,15,1,1,3,9.97
Mather,1,21,C,Nino,1,M21CN1,11N,A,9,1,1,3,4.39
Mather,1,21,C,Nino,2,M21CN2,8N,H,18,1,1,5,7.76
Mather,1,21,C,Nino,3,M21CN3,7N,G,15,1,1,4,13.58
Mather,1,21,C,Nina,1,M21CS1,7S,J,6,1,0,,
Mather,1,21,C,Nina,2,M21CS2,11S,C,9,1,0,,
Mather,1,21,C,Nina,3,M21CS3,4S,J,6,1,1,1,8.459
Mather,3,22,A,Normal,1,M22AC1,5C,G,9,1,1,2,5.43
Mather,3,22,A,Normal,2,M22AC2,8C,B,2,1,1,3,6.74
Mather,3,22,A,Normal,3,M22AC3,3C,C,13,1,1,3,9.2
Mather,3,22,A,Nino,1,M22AN1,1N,D,16,1,1,3,5.35
Mather,3,22,A,Nino,2,M22AN2,9N,A,11,1,1,1,1.74
Mather,3,22,A,Nino,3,M22AN3,4N,C,5,1,0,0,
Mather,3,22,A,Nina,1,M22AS1,6S,I,13,1,0,,
Mather,3,22,A,Nina,2,M22AS2,7S,B,20,1,0,,
Mather,3,22,A,Nina,3,M22AS3,8S,E,3,1,0,,
Mather,2,22,B,Normal,1,M22BC1,3C,H,10,1,1,3,3.76
Mather,2,22,B,Normal,2,M22BC2,8C,A,1,1,1,5,7.04
Mather,2,22,B,Normal,3,M22BC3,5C,B,14,1,1,3,6.41
Mather,2,22,B,Nino,1,M22BN1,5N,I,11,1,1,2,2.91
Mather,2,22,B,Nino,2,M22BN2,10N,A,15,1,1,2,0.75
Mather,2,22,B,Nino,3,M22BN3,3N,I,13,1,1,2,5.17
Mather,2,22,B,Nina,1,M22BS1,9S,D,2,1,0,,
Mather,2,22,B,Nina,2,M22BS2,10S,F,2,1,0,,
Mather,2,22,B,Nina,3,M22BS3,1S,H,8,1,0,,
Mather,3,22,C,Normal,1,M22CC1,5C,C,11,1,1,4,7.02
Mather,3,22,C,Normal,2,M22CC2,8C,J,16,1,1,2,5.27
Mather,3,22,C,Normal,3,M22CC3,9C,E,19,1,1,3,6.87
Mather,3,22,C,Nino,1,M22CN1,8N,H,10,1,1,5,12.9
Mather,3,22,C,Nino,2,M22CN2,10N,A,11,1,1,3,6.48
Mather,3,22,C,Nino,3,M22CN3,2N,A,11,1,1,4,10.52
Mather,3,22,C,Nina,1,M22CS1,10S,A,1,1,0,,
Mather,3,22,C,Nina,2,M22CS2,3S,C,19,1,0,,
Mather,3,22,C,Nina,3,M22CS3,4S,C,15,1,1,1,7.118
Mather,1,23,A,Normal,1,M23AC1,7C,A,5,1,1,2,7.2
Mather,1,23,A,Normal,2,M23AC2,4C,C,15,1,1,3,5.84
Mather,1,23,A,Normal,3,M23AC3,5C,G,13,1,1,2,3.87
Mather,1,23,A,Nino,1,M23AN1,2N,G,3,1,1,4,5.77
Mather,1,23,A,Nino,2,M23AN2,1N,G,19,1,1,2,7.62
Mather,1,23,A,Nino,3,M23AN3,7N,F,12,1,1,3,6.11
Mather,1,23,A,Nina,1,M23AS1,8S,I,19,1,0,,
Mather,1,23,A,Nina,2,M23AS2,7S,G,19,1,0,,
Mather,1,23,A,Nina,3,M23AS3,11S,B,10,1,1,1,0.883
Mather,3,23,B,Normal,1,M23BC1,4C,F,8,1,1,5,15.26
Mather,3,23,B,Normal,2,M23BC2,9C,I,5,1,1,5,18.64
Mather,3,23,B,Normal,3,M23BC3,8C,C,5,1,1,3,2.45
Mather,3,23,B,Nino,1,M23BN1,9N,H,12,1,1,2,5.71
Mather,3,23,B,Nino,2,M23BN2,5N,F,4,1,1,4,5.17
Mather,3,23,B,Nino,3,M23BN3,8N,F,6,1,1,3,3.06
Mather,3,23,B,Nina,1,M23BS1,1S,C,11,1,0,,
Mather,3,23,B,Nina,2,M23BS2,3S,A,3,1,0,,
Mather,3,23,B,Nina,3,M23BS3,9S,D,20,1,0,,
Mather,2,23,C,Normal,1,M23CC1,3C,B,18,1,1,3,7.1
Mather,2,23,C,Normal,2,M23CC2,4C,G,7,1,1,6,11.61
Mather,2,23,C,Normal,3,M23CC3,8C,J,10,1,1,2,5.83
Mather,2,23,C,Nino,1,M23CN1,9N,G,9,1,1,5,16.92
Mather,2,23,C,Nino,2,M23CN2,11N,D,12,0,0,0,
Mather,2,23,C,Nino,3,M23CN3,8N,G,3,1,1,3,4.57
Mather,2,23,C,Nina,1,M23CS1,6S,C,5,1,0,,
Mather,2,23,C,Nina,2,M23CS2,8S,J,12,1,0,,
Mather,2,23,C,Nina,3,M23CS3,11S,J,12,1,0,,
Mather,4,24,A,Normal,1,M24AC1,7C,I,19,1,1,1,3.87
Mather,4,24,A,Normal,2,M24AC2,1C,D,6,1,0,,
Mather,4,24,A,Normal,3,M24AC3,6C,J,14,1,1,3,8.25
Mather,4,24,A,Nino,1,M24AN1,4N,E,3,1,1,4,4.4
Mather,4,24,A,Nino,2,M24AN2,8N,F,10,1,1,3,4.43
Mather,4,24,A,Nino,3,M24AN3,7N,G,1,1,1,2,8.35
Mather,4,24,A,Nina,1,M24AS1,6S,H,2,1,0,,
Mather,4,24,A,Nina,2,M24AS2,10S,G,11,1,0,,
Mather,4,24,A,Nina,3,M24AS3,3S,H,8,1,0,,
Mather,1,24,B,Normal,1,M24BC1,5C,I,13,1,1,3,6.51
Mather,1,24,B,Normal,2,M24BC2,7C,E,5,1,1,2,5.01
Mather,1,24,B,Normal,3,M24BC3,4C,B,8,1,1,3,7.56
Mather,1,24,B,Nino,1,M24BN1,9N,J,4,1,1,2,4.12
Mather,1,24,B,Nino,2,M24BN2,3N,J,6,1,1,2,5.35
Mather,1,24,B,Nino,3,M24BN3,6N,G,17,1,1,2,3.52
Mather,1,24,B,Nina,1,M24BS1,3S,I,9,1,1,2,
Mather,1,24,B,Nina,2,M24BS2,9S,G,3,1,0,,
Mather,1,24,B,Nina,3,M24BS3,5S,B,10,1,0,,
Mather,3,24,C,Normal,1,M24CC1,5C,A,13,1,1,3,4.26
Mather,3,24,C,Normal,2,M24CC2,11C,E,19,1,1,3,3.59
Mather,3,24,C,Normal,3,M24CC3,6C,F,10,1,1,1,3.24
Mather,3,24,C,Nino,1,M24CN1,3N,D,12,1,1,2,4.42
Mather,3,24,C,Nino,2,M24CN2,10N,F,8,1,1,7,13.62
Mather,3,24,C,Nino,3,M24CN3,6N,A,3,1,1,2,4.82
Mather,3,24,C,Nina,1,M24CS1,9S,A,5,1,0,,
Mather,3,24,C,Nina,2,M24CS2,7S,F,4,1,0,,
Mather,3,24,C,Nina,3,M24CS3,5S,C,1,1,0,,
Mather,2,25,A,Normal,1,M25AC1,5C,G,1,1,0,,
Mather,2,25,A,Normal,2,M25AC2,1C,C,17,1,0,,
Mather,2,25,A,Normal,3,M25AC3,6C,I,9,1,1,3,15.74
Mather,2,25,A,Nino,1,M25AN1,2N,D,2,1,1,3,9.48
Mather,2,25,A,Nino,2,M25AN2,4N,I,13,1,1,2,9.13
Mather,2,25,A,Nino,3,M25AN3,9N,A,3,1,1,2,4.57
Mather,2,25,A,Nina,1,M25AS1,6S,F,16,1,0,,
Mather,2,25,A,Nina,2,M25AS2,7S,C,17,1,0,,
Mather,2,25,A,Nina,3,M25AS3,8S,H,12,1,0,,
Mather,4,25,B,Normal,1,M25BC1,10C,B,20,1,1,3,14.73
Mather,4,25,B,Normal,2,M25BC2,4C,C,17,1,1,2,1.75
Mather,4,25,B,Normal,3,M25BC3,5C,J,12,1,1,1,0.84
Mather,4,25,B,Nino,1,M25BN1,11N,F,16,1,0,0,
Mather,4,25,B,Nino,2,M25BN2,2N,F,14,1,0,0,
Mather,4,25,B,Nino,3,M25BN3,4N,D,18,0,0,0,
Mather,4,25,B,Nina,1,M25BS1,8S,F,10,1,0,,
Mather,4,25,B,Nina,2,M25BS2,3S,E,15,1,0,,
Mather,4,25,B,Nina,3,M25BS3,10S,H,12,1,0,,
Mather,2,25,C,Normal,1,M25CC1,7C,I,13,1,1,2,10.13
Mather,2,25,C,Normal,2,M25CC2,2C,A,5,1,1,3,7.98
Mather,2,25,C,Normal,3,M25CC3,8C,J,4,1,1,1,10.47
Mather,2,25,C,Nino,1,M25CN1,4N,A,15,1,1,2,2.21
Mather,2,25,C,Nino,2,M25CN2,8N,D,10,1,1,3,8.58
Mather,2,25,C,Nino,3,M25CN3,2N,C,7,1,0,0,
Mather,2,25,C,Nina,1,M25CS1,3S,J,2,1,1,1,4.867
Mather,2,25,C,Nina,2,M25CS2,2S,E,1,1,0,,
Mather,2,25,C,Nina,3,M25CS3,6S,F,14,1,0,,
Mather,1,26,A,Normal,1,M26AC1,1C,J,16,1,1,4,9.33
Mather,1,26,A,Normal,2,M26AC2,10C,F,6,1,1,3,7.71
Mather,1,26,A,Normal,3,M26AC3,3C,G,17,1,1,4,6.65
Mather,1,26,A,Nino,1,M26AN1,6N,F,2,1,1,3,2.6
Mather,1,26,A,Nino,2,M26AN2,2N,H,12,1,1,2,2.41
Mather,1,26,A,Nino,3,M26AN3,11N,G,15,1,1,1,1.42
Mather,1,26,A,Nina,1,M26AS1,10S,I,13,1,0,,
Mather,1,26,A,Nina,2,M26AS2,7S,A,19,1,0,,
Mather,1,26,A,Nina,3,M26AS3,9S,J,12,1,0,,
Mather,3,26,B,Normal,1,M26BC1,4C,G,5,1,1,3,13.47
Mather,3,26,B,Normal,2,M26BC2,5C,F,14,1,1,4,4.84
Mather,3,26,B,Normal,3,M26BC3,1C,E,15,1,1,6,13.33
Mather,3,26,B,Nino,1,M26BN1,11N,E,1,1,1,5,13.64
Mather,3,26,B,Nino,2,M26BN2,3N,I,17,1,1,5,13.58
Mather,3,26,B,Nino,3,M26BN3,4N,A,11,1,1,4,15.56
Mather,3,26,B,Nina,1,M26BS1,9S,D,4,1,0,,
Mather,3,26,B,Nina,2,M26BS2,1S,J,12,1,0,,
Mather,3,26,B,Nina,3,M26BS3,4S,G,13,1,1,1,3.087
Mather,2,26,C,Normal,1,M26CC1,4C,B,18,1,1,4,8.33
Mather,2,26,C,Normal,2,M26CC2,3C,I,11,1,1,2,10.56
Mather,2,26,C,Normal,3,M26CC3,5C,B,10,1,1,3,4.6
Mather,2,26,C,Nino,1,M26CN1,9N,D,12,1,1,4,9.46
Mather,2,26,C,Nino,2,M26CN2,7N,D,14,1,1,2,4.45
Mather,2,26,C,Nino,3,M26CN3,3N,B,10,1,1,5,20.65
Mather,2,26,C,Nina,1,M26CS1,7S,H,16,1,0,,
Mather,2,26,C,Nina,2,M26CS2,8S,I,9,1,0,,
Mather,2,26,C,Nina,3,M26CS3,2S,I,13,1,0,,
Mather,3,27,A,Normal,1,M27AC1,1C,G,9,1,1,2,3.33
Mather,3,27,A,Normal,2,M27AC2,2C,H,10,1,1,3,11.13
Mather,3,27,A,Normal,3,M27AC3,3C,C,19,1,1,1,4.45
Mather,3,27,A,Nino,1,M27AN1,9N,I,3,1,1,3,6.44
Mather,3,27,A,Nino,2,M27AN2,2N,H,6,1,1,8,8.98
Mather,3,27,A,Nino,3,M27AN3,4N,J,18,1,1,4,8.94
Mather,3,27,A,Nina,1,M27AS1,11S,F,20,1,0,,
Mather,3,27,A,Nina,2,M27AS2,8S,F,4,1,0,,
Mather,3,27,A,Nina,3,M27AS3,11S,D,8,1,1,1,0.638
Mather,2,27,B,Normal,1,M27BC1,9C,F,4,1,1,4,7.89
Mather,2,27,B,Normal,2,M27BC2,3C,J,14,1,1,1,8.56
Mather,2,27,B,Normal,3,M27BC3,4C,J,18,1,1,7,22.28
Mather,2,27,B,Nino,1,M27BN1,8N,D,14,1,1,3,7.44
Mather,2,27,B,Nino,2,M27BN2,6N,A,7,1,1,5,16.4
Mather,2,27,B,Nino,3,M27BN3,3N,A,11,1,1,2,4.15
Mather,2,27,B,Nina,1,M27BS1,7S,J,20,1,0,,
Mather,2,27,B,Nina,2,M27BS2,2S,E,9,1,0,,
Mather,2,27,B,Nina,3,M27BS3,4S,I,3,1,1,1,6.35
Mather,1,27,C,Normal,1,M27CC1,9C,A,5,1,1,5,9.13
Mather,1,27,C,Normal,2,M27CC2,10C,J,10,1,1,3,9.05
Mather,1,27,C,Normal,3,M27CC3,9C,H,12,1,1,3,6.15
Mather,1,27,C,Nino,1,M27CN1,3N,F,10,1,1,1,3.96
Mather,1,27,C,Nino,2,M27CN2,4N,G,11,1,0,0,
Mather,1,27,C,Nino,3,M27CN3,5N,C,11,1,1,2,2.58
Mather,1,27,C,Nina,1,M27CS1,10S,J,2,1,1,1,1.415
Mather,1,27,C,Nina,2,M27CS2,8S,D,20,1,0,,
Mather,1,27,C,Nina,3,M27CS3,1S,I,19,1,0,,
Mather,4,28,A,Normal,1,M28AC1,2C,B,6,1,1,4,11.77
Mather,4,28,A,Normal,2,M28AC2,8C,J,12,1,1,1,6.72
Mather,4,28,A,Normal,3,M28AC3,10C,E,13,0,0,,
Mather,4,28,A,Nino,1,M28AN1,10N,I,17,0,0,0,
Mather,4,28,A,Nino,2,M28AN2,9N,D,20,0,0,0,
Mather,4,28,A,Nino,3,M28AN3,3N,F,4,1,1,4,8.55
Mather,4,28,A,Nina,1,M28AS1,5S,E,15,1,1,1,8.799
Mather,4,28,A,Nina,2,M28AS2,7S,E,7,1,0,,
Mather,4,28,A,Nina,3,M28AS3,8S,C,1,1,0,,
Mather,1,28,B,Normal,1,M28BC1,10C,J,16,1,1,5,9.08
Mather,1,28,B,Normal,2,M28BC2,1C,H,20,1,1,2,11.54
Mather,1,28,B,Normal,3,M28BC3,6C,A,19,1,1,4,8.35
Mather,1,28,B,Nino,1,M28BN1,7N,C,11,1,1,4,6.81
Mather,1,28,B,Nino,2,M28BN2,11N,H,6,1,1,1,6.23
Mather,1,28,B,Nino,3,M28BN3,3N,D,10,1,1,3,7.23
Mather,1,28,B,Nina,1,M28BS1,10S,J,10,1,1,1,3.465
Mather,1,28,B,Nina,2,M28BS2,11S,G,13,1,1,1,1.095
Mather,1,28,B,Nina,3,M28BS3,4S,D,18,1,1,2,9.432
Mather,1,28,C,Normal,1,M28CC1,9C,B,14,1,1,3,3.98
Mather,1,28,C,Normal,2,M28CC2,10C,G,1,1,1,3,9.63
Mather,1,28,C,Normal,3,M28CC3,11C,E,11,1,0,,
Mather,1,28,C,Nino,1,M28CN1,4N,H,8,1,1,5,9.52
Mather,1,28,C,Nino,2,M28CN2,10N,I,11,1,1,2,6.43
