positionID,packID,row,group.position,position,maternalID,paternalID,planting.notes,presence1,leafnumber1,notes1,presence2,leafnumber2,notes2,presence3,leafnumber3,notes3,presence4,branch4,flowering4,munched4,notes4,presence5,flowering5,munched5,notes5,presence6,notes6,presence7,notes7,notes8,presence9,flowering9,crispy.pods9,green.pods9,ground.pods9,pods.on.plant9,seed.ct,ground.seed.ct,green.seed.ct,notes9
790,161,412,15,15.2,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
791,162,412,17,16.8,179,131,,1,1,,1,3,,1,5,,1,0,1,0,,0,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
792,162,412,17,16.9,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
793,162,412,17,17,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
794,162,412,17,17.1,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
795,162,412,17,17.2,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,1,0,NA,NA,NA,NA,NA,NA,NA,
796,163,412,19,18.8,11,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
797,163,412,19,18.9,11,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
798,163,412,19,19,11,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
799,163,412,19,19.1,11,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
800,163,412,19,19.2,11,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
801,164,412,21,20.8,93,106,,1,2,,1,4,,1,5,,1,0,1,0,,0,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
802,164,412,21,20.9,93,106,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
803,164,412,21,21,93,106,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
804,164,412,21,21.1,93,106,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
805,164,412,21,21.2,93,106,,1,2,,1,3,,1,6,,1,0,1,0,,1,1,0,,1,stem + 1 leaf (munched),1,,,1,1,0,0,0,0,NA,NA,NA,
806,165,412,23,22.8,125,163,,1,3,,1,5,,1,8,,1,0,1,0,,1,1,1,,1,munched,1,,,1,1,0,0,0,0,NA,NA,NA,
807,165,412,23,22.9,125,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
808,165,412,23,23,125,163,,1,3,,1,5,,1,7,,1,0,1,0,,1,1,1,,1,munched,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
809,165,412,23,23.1,125,163,,1,2,,1,4,,1,6,,1,0,1,0,,1,1,0,,1,munched,1,,,1,1,0,0,0,0,NA,NA,NA,
810,165,412,23,23.2,125,163,,1,1,,1,3,,1,5,,1,0,1,0,,1,1,0,,1,,1,,,1,1,4,4,0,8,35,NA,33,only stem remaining; pods nearby
811,166,412,25,24.8,183,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
812,166,412,25,24.9,183,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
813,166,412,25,25,183,138,,1,3,,1,5,,1,6,,1,0,1,0,,1,1,1,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,
814,166,412,25,25.1,183,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
815,166,412,25,25.2,183,138,,1,0,,1,3,,1,5,,1,0,1,0,,1,1,0,,1,,1,,,1,1,6,4,0,3,40,NA,25,
816,167,412,27,26.8,195,152,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
817,167,412,27,26.9,195,152,,1,3,,1,4,,1,5,,1,0,0,0,,1,1,0,,1,,1,pods collected off ground,,1,1,0,0,1,0,NA,8,NA,only stem remaining
818,167,412,27,27,195,152,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
819,167,412,27,27.1,195,152,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
820,167,412,27,27.2,195,152,,0,NA,,1,3,,1,4,,1,0,0,0,,1,0,0,,1,,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,
821,168,412,29,28.8,189,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
822,168,412,29,28.9,189,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
823,168,412,29,29,189,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
824,168,412,29,29.1,189,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
825,168,412,29,29.2,189,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
826,169,412,31,30.8,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
827,169,412,31,30.9,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
828,169,412,31,31,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
829,169,412,31,31.1,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
830,169,412,31,31.2,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
831,170,412,33,32.8,185,1,All seeds are flat looking,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
832,170,412,33,32.9,185,1,All seeds are flat looking,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
833,170,412,33,33,185,1,All seeds are flat looking,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
834,170,412,33,33.1,185,1,All seeds are flat looking,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
835,170,412,33,33.2,185,1,All seeds are flat looking,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
836,171,412,35,34.8,29,58,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
837,171,412,35,34.9,29,58,,1,2,,1,4,,1,5,,1,0,0,0,,1,1,1,,1,,0,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
838,171,412,35,35,29,58,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
839,171,412,35,35.1,29,58,,1,2,,1,4,,1,6,,1,0,0,0,,1,0,1,,1,stem + 1 leaf (munched),1,,,1,0,NA,NA,NA,NA,NA,NA,NA,
840,171,412,35,35.2,29,58,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
841,172,412,37,36.8,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
842,172,412,37,36.9,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
843,172,412,37,37,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
844,172,412,37,37.1,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
845,172,412,37,37.2,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
846,173,412,39,38.8,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
847,173,412,39,38.9,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
848,173,412,39,39,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
849,173,412,39,39.1,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
850,173,412,39,39.2,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
851,174,412,41,40.8,181,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
852,174,412,41,40.9,181,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
853,174,412,41,41,181,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
854,174,412,41,41.1,181,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
855,174,412,41,41.2,181,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
856,175,412,43,42.8,21,58,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
857,175,412,43,42.9,21,58,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
858,175,412,43,43,21,58,,1,0,,1,3,,1,4,,1,0,0,0,,1,1,0,,1,only stem remaining,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining
859,175,412,43,43.1,21,58,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
860,175,412,43,43.2,21,58,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
861,176,412,45,44.8,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
862,176,412,45,44.9,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
863,176,412,45,45,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
864,176,412,45,45.1,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
865,176,412,45,45.2,27,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
866,177,412,47,46.8,32,28,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
867,177,412,47,46.9,32,28,,1,2,,1,3,,1,6,,1,0,1,0,,1,1,0,,1,,1,,no pods remaining on plant; pods collected off ground,1,1,0,0,3,0,NA,25,NA,only stem remaining
868,177,412,47,47,32,28,,1,3,,1,4,,1,7,,1,1,1,0,,1,1,0,,1,only stem remaining,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining
869,177,412,47,47.1,32,28,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
870,177,412,47,47.2,32,28,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
871,178,412,49,48.8,155,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
872,178,412,49,48.9,155,81,,1,2,,1,4,,1,4,,1,0,0,0,,1,1,0,,1,,1,,,1,1,0,10,0,5,NA,NA,68,pods nearby
873,178,412,49,49,155,81,,0,NA,,0,NA,,0,NA,,1,0,0,0,,1,0,0,,1,,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,
874,178,412,49,49.1,155,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
875,178,412,49,49.2,155,81,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
876,179,414,1,0.8,159,16,,1,2,,1,3,,1,5,,1,0,0,0,,1,1,0,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,
877,179,414,1,0.9,159,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
878,179,414,1,1,159,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
879,179,414,1,1.1,159,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
880,179,414,1,1.2,159,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
881,180,414,3,2.8,3,162,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
882,180,414,3,2.9,3,162,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
883,180,414,3,3,3,162,,0,NA,,0,NA,,1,1,,1,0,0,0,,0,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
884,180,414,3,3.1,3,162,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
885,180,414,3,3.2,3,162,,1,2,,1,4,,1,6,,1,0,1,0,,0,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
886,181,414,5,4.8,189,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
887,181,414,5,4.9,189,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
888,181,414,5,5,189,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
889,181,414,5,5.1,189,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
890,181,414,5,5.2,189,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
891,182,414,7,6.8,192,76,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
892,182,414,7,6.9,192,76,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
893,182,414,7,7,192,76,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
894,182,414,7,7.1,192,76,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
895,182,414,7,7.2,192,76,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
896,183,414,9,8.8,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
897,183,414,9,8.9,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
898,183,414,9,9,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
899,183,414,9,9.1,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
900,183,414,9,9.2,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
901,184,414,11,10.8,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
902,184,414,11,10.9,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
903,184,414,11,11,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
904,184,414,11,11.1,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
905,184,414,11,11.2,84,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
906,185,414,13,12.8,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
907,185,414,13,12.9,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
908,185,414,13,13,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
909,185,414,13,13.1,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
910,185,414,13,13.2,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
911,186,414,15,14.8,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
912,186,414,15,14.9,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
913,186,414,15,15,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
914,186,414,15,15.1,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
915,186,414,15,15.2,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
916,187,414,17,16.8,134,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
917,187,414,17,16.9,134,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
918,187,414,17,17,134,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
919,187,414,17,17.1,134,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
920,187,414,17,17.2,134,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
921,188,414,19,18.8,96,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
922,188,414,19,18.9,96,122,,1,2,,1,4,,1,7,,1,0,1,0,,1,1,0,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,
923,188,414,19,19,96,122,,1,2,,1,4,,1,6,,1,0,1,0,,0,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
924,188,414,19,19.1,96,122,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
925,188,414,19,19.2,96,122,,1,2,,1,4,,1,8,,1,0,1,0,,0,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
926,189,414,21,20.8,195,152,,1,2,,1,4,,1,6,,1,0,0,0,,0,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
927,189,414,21,20.9,195,152,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
928,189,414,21,21,195,152,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
929,189,414,21,21.1,195,152,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
930,189,414,21,21.2,195,152,,1,2,,1,3,,1,5,,1,0,0,0,,1,1,0,,1,,1,,,1,1,4,2,0,9,19,NA,13,
931,190,414,23,22.8,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
932,190,414,23,22.9,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
933,190,414,23,23,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
934,190,414,23,23.1,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
935,190,414,23,23.2,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
936,191,414,25,24.8,203,130,,1,2,,1,3,,1,5,,1,0,0,0,,1,1,0,,1,Collected green,1,,,1,1,1,2,0,12,2,NA,23,munched
937,191,414,25,24.9,203,130,,1,2,,1,3,,1,6,,1,0,0,0,,1,1,0,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining
938,191,414,25,25,203,130,,1,2,,1,3,,1,3,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
939,191,414,25,25.1,203,130,,1,3,,1,4,,1,6,,1,0,1,0,,1,1,1,,1,,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
940,191,414,25,25.2,203,130,,1,2,,1,5,,1,6,,1,1,0,1,,1,0,1,,1,,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,
