Site,Dam,Sire,Packet_ID,Planting_position,Germination,Surv_flwr,total_pods_collected,total_seeds,total_pods,Xloc,Yloc
ML,152,20,593,324-35.1,0,0,0,0,0,-12,35
ML,152,20,593,324-35.2,0,0,0,0,0,-12,35
ML,152,20,593,324-35.3,0,0,0,0,0,-12,35
ML,152,20,593,324-35.4,0,0,0,0,0,-12,35
ML,152,20,593,324-35.5,0,0,0,0,0,-12,35
ML,13,62,594,324-37.1,0,0,0,0,0,-12,37
ML,13,62,594,324-37.2,0,0,0,0,0,-12,37
ML,13,62,594,324-37.3,0,0,0,0,0,-12,37
ML,13,62,594,324-37.4,0,0,0,0,0,-12,37
ML,13,62,594,324-37.5,0,0,0,0,0,-12,37
ML,29,111,595,324-39.1,0,0,0,0,0,-12,39
ML,29,111,595,324-39.2,0,0,0,0,0,-12,39
ML,29,111,595,324-39.3,0,0,0,0,0,-12,39
ML,29,111,595,324-39.4,0,0,0,0,0,-12,39
ML,29,111,595,324-39.5,0,0,0,0,0,-12,39
ML,36,134,596,324-41.1,0,0,0,0,0,-12,41
ML,36,134,596,324-41.2,0,0,0,0,0,-12,41
ML,36,134,596,324-41.3,0,0,0,0,0,-12,41
ML,36,134,596,324-41.4,0,0,0,0,0,-12,41
ML,36,134,596,324-41.5,0,0,0,0,0,-12,41
ML,194,187,597,324-43.1,0,0,0,0,0,-12,43
ML,194,187,597,324-43.2,0,0,0,0,0,-12,43
ML,194,187,597,324-43.3,0,0,0,0,0,-12,43
ML,194,187,597,324-43.4,0,0,0,0,0,-12,43
ML,194,187,597,324-43.5,0,0,0,0,0,-12,43
ML,32,126,598,324-45.1,0,0,0,0,0,-12,45
ML,32,126,598,324-45.2,1,1,61,669,1102,-12,45
ML,32,126,598,324-45.3,1,1,0,0,0,-12,45
ML,32,126,598,324-45.4,0,0,0,0,0,-12,45
ML,32,126,598,324-45.5,1,1,15,158,170,-12,45
ML,92,105,599,324-47.1,0,0,0,0,0,-12,47
ML,92,105,599,324-47.2,0,0,0,0,0,-12,47
ML,92,105,599,324-47.3,0,0,0,0,0,-12,47
ML,92,105,599,324-47.4,0,0,0,0,0,-12,47
ML,92,105,599,324-47.5,0,0,0,0,0,-12,47
ML,88,111,600,324-49.1,0,0,0,0,0,-12,49
ML,88,111,600,324-49.2,0,0,0,0,0,-12,49
ML,88,111,600,324-49.3,0,0,0,0,0,-12,49
ML,88,111,600,324-49.4,0,0,0,0,0,-12,49
ML,88,111,600,324-49.5,0,0,0,0,0,-12,49
ML,110,142,578,324-5.1,0,0,0,0,0,-12,5
ML,110,142,578,324-5.2,0,0,0,0,0,-12,5
ML,110,142,578,324-5.3,0,0,0,0,0,-12,5
ML,110,142,578,324-5.4,0,0,0,0,0,-12,5
ML,110,142,578,324-5.5,0,0,0,0,0,-12,5
ML,112,67,579,324-7.1,0,0,0,0,0,-12,7
ML,112,67,579,324-7.2,0,0,0,0,0,-12,7
ML,112,67,579,324-7.3,0,0,0,0,0,-12,7
ML,112,67,579,324-7.4,0,0,0,0,0,-12,7
ML,112,67,579,324-7.5,0,0,0,0,0,-12,7
ML,80,57,580,324-9.1,0,0,0,0,0,-12,9
ML,80,57,580,324-9.2,0,0,0,0,0,-12,9
ML,80,57,580,324-9.3,0,0,0,0,0,-12,9
ML,80,57,580,324-9.4,0,0,0,0,0,-12,9
ML,80,57,580,324-9.5,0,0,0,0,0,-12,9
ML,197,198,601,334-1.1,0,0,0,0,0,-7,1
ML,197,198,601,334-1.2,0,0,0,0,0,-7,1
ML,197,198,601,334-1.3,0,0,0,0,0,-7,1
ML,197,198,601,334-1.4,0,0,0,0,0,-7,1
ML,197,198,601,334-1.5,0,0,0,0,0,-7,1
ML,11,57,606,334-11.1,0,0,0,0,0,-7,11
ML,11,57,606,334-11.2,0,0,0,0,0,-7,11
ML,11,57,606,334-11.3,0,0,0,0,0,-7,11
ML,11,57,606,334-11.4,0,0,0,0,0,-7,11
ML,11,57,606,334-11.5,0,0,0,0,0,-7,11
ML,173,133,607,334-13.1,0,0,0,0,0,-7,13
ML,173,133,607,334-13.2,0,0,0,0,0,-7,13
ML,173,133,607,334-13.3,0,0,0,0,0,-7,13
ML,173,133,607,334-13.4,0,0,0,0,0,-7,13
ML,173,133,607,334-13.5,0,0,0,0,0,-7,13
ML,52,164,608,334-15.1,0,0,0,0,0,-7,15
ML,52,164,608,334-15.2,0,0,0,0,0,-7,15
ML,52,164,608,334-15.3,0,0,0,0,0,-7,15
ML,52,164,608,334-15.4,0,0,0,0,0,-7,15
ML,52,164,608,334-15.5,0,0,0,0,0,-7,15
ML,96,83,609,334-17.1,0,0,0,0,0,-7,17
ML,96,83,609,334-17.2,0,0,0,0,0,-7,17
ML,96,83,609,334-17.3,0,0,0,0,0,-7,17
ML,96,83,609,334-17.4,0,0,0,0,0,-7,17
ML,96,83,609,334-17.5,0,0,0,0,0,-7,17
ML,193,178,610,334-19.1,0,0,0,0,0,-7,19
ML,193,178,610,334-19.2,0,0,0,0,0,-7,19
ML,193,178,610,334-19.3,0,0,0,0,0,-7,19
ML,193,178,610,334-19.4,0,0,0,0,0,-7,19
ML,193,178,610,334-19.5,0,0,0,0,0,-7,19
ML,167,102,611,334-21.1,0,0,0,0,0,-7,21
ML,167,102,611,334-21.2,0,0,0,0,0,-7,21
ML,167,102,611,334-21.3,0,0,0,0,0,-7,21
ML,167,102,611,334-21.4,0,0,0,0,0,-7,21
ML,167,102,611,334-21.5,0,0,0,0,0,-7,21
ML,166,85,612,334-23.1,0,0,0,0,0,-7,23
ML,166,85,612,334-23.2,0,0,0,0,0,-7,23
ML,166,85,612,334-23.3,0,0,0,0,0,-7,23
ML,166,85,612,334-23.4,0,0,0,0,0,-7,23
ML,166,85,612,334-23.5,0,0,0,0,0,-7,23
ML,51,163,613,334-25.1,0,0,0,0,0,-7,25
ML,51,163,613,334-25.2,0,0,0,0,0,-7,25
ML,51,163,613,334-25.3,0,0,0,0,0,-7,25
ML,51,163,613,334-25.4,0,0,0,0,0,-7,25
ML,51,163,613,334-25.5,0,0,0,0,0,-7,25
ML,42,142,614,334-27.1,0,0,0,0,0,-7,27
ML,42,142,614,334-27.2,0,0,0,0,0,-7,27
ML,42,142,614,334-27.3,0,0,0,0,0,-7,27
ML,42,142,614,334-27.4,0,0,0,0,0,-7,27
ML,42,142,614,334-27.5,0,0,0,0,0,-7,27
ML,159,67,615,334-29.1,0,0,0,0,0,-7,29
ML,159,67,615,334-29.2,0,0,0,0,0,-7,29
ML,159,67,615,334-29.3,0,0,0,0,0,-7,29
ML,159,67,615,334-29.4,0,0,0,0,0,-7,29
ML,159,67,615,334-29.5,0,0,0,0,0,-7,29
ML,50,158,602,334-3.1,0,0,0,0,0,-7,3
ML,50,158,602,334-3.2,0,0,0,0,0,-7,3
ML,50,158,602,334-3.3,0,0,0,0,0,-7,3
ML,50,158,602,334-3.4,0,0,0,0,0,-7,3
ML,50,158,602,334-3.5,0,0,0,0,0,-7,3
ML,193,178,616,334-31.1,0,0,0,0,0,-7,31
ML,193,178,616,334-31.2,0,0,0,0,0,-7,31
ML,193,178,616,334-31.3,0,0,0,0,0,-7,31
ML,193,178,616,334-31.4,0,0,0,0,0,-7,31
ML,193,178,616,334-31.5,0,0,0,0,0,-7,31
ML,132,17,617,334-33.1,0,0,0,0,0,-7,33
ML,132,17,617,334-33.2,0,0,0,0,0,-7,33
ML,132,17,617,334-33.3,0,0,0,0,0,-7,33
ML,132,17,617,334-33.4,0,0,0,0,0,-7,33
ML,132,17,617,334-33.5,0,0,0,0,0,-7,33
ML,98,113,618,334-35.1,0,0,0,0,0,-7,35
ML,98,113,618,334-35.2,0,0,0,0,0,-7,35
ML,98,113,618,334-35.3,0,0,0,0,0,-7,35
ML,98,113,618,334-35.4,0,0,0,0,0,-7,35
ML,98,113,618,334-35.5,0,0,0,0,0,-7,35
ML,54,177,619,334-37.1,1,1,50,410,605,-7,37
ML,54,177,619,334-37.2,0,0,0,0,0,-7,37
ML,54,177,619,334-37.3,0,0,0,0,0,-7,37
ML,54,177,619,334-37.4,0,0,0,0,0,-7,37
ML,54,177,619,334-37.5,0,0,0,0,0,-7,37
ML,193,178,620,334-39.1,0,0,0,0,0,-7,39
ML,193,178,620,334-39.2,0,0,0,0,0,-7,39
ML,193,178,620,334-39.3,0,0,0,0,0,-7,39
ML,193,178,620,334-39.4,0,0,0,0,0,-7,39
ML,193,178,620,334-39.5,0,0,0,0,0,-7,39
ML,27,102,621,334-41.1,0,0,0,0,0,-7,41
ML,27,102,621,334-41.2,0,0,0,0,0,-7,41
ML,27,102,621,334-41.3,0,0,0,0,0,-7,41
ML,27,102,621,334-41.4,0,0,0,0,0,-7,41
ML,27,102,621,334-41.5,0,0,0,0,0,-7,41
ML,59,196,622,334-43.1,0,0,0,0,0,-7,43
ML,59,196,622,334-43.2,0,0,0,0,0,-7,43
ML,59,196,622,334-43.3,0,0,0,0,0,-7,43
ML,59,196,622,334-43.4,0,0,0,0,0,-7,43
ML,59,196,622,334-43.5,0,0,0,0,0,-7,43
ML,114,144,623,334-45.1,0,0,0,0,0,-7,45
ML,114,144,623,334-45.2,0,0,0,0,0,-7,45
ML,114,144,623,334-45.3,0,0,0,0,0,-7,45
ML,114,144,623,334-45.4,0,0,0,0,0,-7,45
ML,114,144,623,334-45.5,0,0,0,0,0,-7,45
ML,26,85,624,334-47.1,0,0,0,0,0,-7,47
ML,26,85,624,334-47.2,0,0,0,0,0,-7,47
ML,26,85,624,334-47.3,0,0,0,0,0,-7,47
ML,26,85,624,334-47.4,0,0,0,0,0,-7,47
ML,26,85,624,334-47.5,0,0,0,0,0,-7,47
ML,10,61,625,334-49.1,0,0,0,0,0,-7,49
ML,10,61,625,334-49.2,0,0,0,0,0,-7,49
ML,10,61,625,334-49.3,0,0,0,0,0,-7,49
ML,10,61,625,334-49.4,0,0,0,0,0,-7,49
ML,10,61,625,334-49.5,0,0,0,0,0,-7,49
ML,42,142,603,334-5.1,0,0,0,0,0,-7,5
ML,42,142,603,334-5.2,0,0,0,0,0,-7,5
ML,42,142,603,334-5.3,0,0,0,0,0,-7,5
ML,42,142,603,334-5.4,0,0,0,0,0,-7,5
ML,42,142,603,334-5.5,0,0,0,0,0,-7,5
ML,45,146,604,334-7.1,0,0,0,0,0,-7,7
ML,45,146,604,334-7.2,0,0,0,0,0,-7,7
ML,45,146,604,334-7.3,0,0,0,0,0,-7,7
ML,45,146,604,334-7.4,0,0,0,0,0,-7,7
ML,45,146,604,334-7.5,0,0,0,0,0,-7,7
ML,145,30,605,334-9.1,0,0,0,0,0,-7,9
ML,145,30,605,334-9.2,0,0,0,0,0,-7,9
ML,145,30,605,334-9.3,0,0,0,0,0,-7,9
ML,145,30,605,334-9.4,1,0,0,0,0,-7,9
ML,145,30,605,334-9.5,1,1,50,634,561,-7,9
ML,107,139,626,346-1.1,0,0,0,0,0,-1,1
ML,107,139,626,346-1.2,0,0,0,0,0,-1,1
ML,107,139,626,346-1.3,0,0,0,0,0,-1,1
ML,107,139,626,346-1.4,0,0,0,0,0,-1,1
ML,107,139,626,346-1.5,0,0,0,0,0,-1,1
ML,86,66,631,346-11.1,0,0,0,0,0,-1,11
ML,86,66,631,346-11.2,0,0,0,0,0,-1,11
ML,86,66,631,346-11.3,0,0,0,0,0,-1,11
ML,86,66,631,346-11.4,0,0,0,0,0,-1,11
ML,86,66,631,346-11.5,0,0,0,0,0,-1,11
ML,131,6,632,346-13.1,0,0,0,0,0,-1,13
ML,131,6,632,346-13.2,0,0,0,0,0,-1,13
ML,131,6,632,346-13.3,0,0,0,0,0,-1,13
ML,131,6,632,346-13.4,0,0,0,0,0,-1,13
ML,131,6,632,346-13.5,0,0,0,0,0,-1,13
ML,45,146,633,346-15.1,0,0,0,0,0,-1,15
ML,45,146,633,346-15.2,0,0,0,0,0,-1,15
ML,45,146,633,346-15.3,0,0,0,0,0,-1,15
ML,45,146,633,346-15.4,0,0,0,0,0,-1,15
ML,45,146,633,346-15.5,0,0,0,0,0,-1,15
ML,41,141,634,346-17.1,0,0,0,0,0,-1,17
ML,41,141,634,346-17.2,0,0,0,0,0,-1,17
ML,41,141,634,346-17.3,0,0,0,0,0,-1,17
ML,41,141,634,346-17.4,0,0,0,0,0,-1,17
ML,41,141,634,346-17.5,0,0,0,0,0,-1,17
ML,122,177,635,346-19.1,0,0,0,0,0,-1,19
ML,122,177,635,346-19.2,0,0,0,0,0,-1,19
ML,122,177,635,346-19.3,0,0,0,0,0,-1,19
ML,122,177,635,346-19.4,0,0,0,0,0,-1,19
ML,122,177,635,346-19.5,0,0,0,0,0,-1,19
ML,106,138,636,346-21.1,0,0,0,0,0,-1,21
ML,106,138,636,346-21.2,0,0,0,0,0,-1,21
ML,106,138,636,346-21.3,0,0,0,0,0,-1,21
ML,106,138,636,346-21.4,0,0,0,0,0,-1,21
ML,106,138,636,346-21.5,0,0,0,0,0,-1,21
ML,119,158,637,346-23.1,0,0,0,0,0,-1,23
ML,119,158,637,346-23.2,0,0,0,0,0,-1,23
ML,119,158,637,346-23.3,0,0,0,0,0,-1,23
ML,119,158,637,346-23.4,0,0,0,0,0,-1,23
ML,119,158,637,346-23.5,0,0,0,0,0,-1,23
ML,179,139,638,346-25.1,0,0,0,0,0,-1,25
ML,179,139,638,346-25.2,0,0,0,0,0,-1,25
ML,179,139,638,346-25.3,0,0,0,0,0,-1,25
ML,179,139,638,346-25.4,0,0,0,0,0,-1,25
ML,179,139,638,346-25.5,0,0,0,0,0,-1,25
ML,68,6,639,346-27.1,0,0,0,0,0,-1,27
ML,68,6,639,346-27.2,0,0,0,0,0,-1,27
ML,68,6,639,346-27.3,0,0,0,0,0,-1,27
ML,68,6,639,346-27.4,0,0,0,0,0,-1,27
ML,68,6,639,346-27.5,0,0,0,0,0,-1,27
ML,103,134,640,346-29.1,0,0,0,0,0,-1,29
ML,103,134,640,346-29.2,0,0,0,0,0,-1,29
ML,103,134,640,346-29.3,0,0,0,0,0,-1,29
ML,103,134,640,346-29.4,0,0,0,0,0,-1,29
ML,103,134,640,346-29.5,0,0,0,0,0,-1,29
ML,16,6,627,346-3.1,0,0,0,0,0,-1,3
ML,16,6,627,346-3.2,0,0,0,0,0,-1,3
ML,16,6,627,346-3.3,0,0,0,0,0,-1,3
ML,16,6,627,346-3.4,0,0,0,0,0,-1,3
ML,16,6,627,346-3.5,0,0,0,0,0,-1,3
ML,145,30,641,346-31.1,0,0,0,0,0,-1,31
ML,145,30,641,346-31.2,0,0,0,0,0,-1,31
ML,145,30,641,346-31.3,0,0,0,0,0,-1,31
ML,145,30,641,346-31.4,0,0,0,0,0,-1,31
ML,145,30,641,346-31.5,0,0,0,0,0,-1,31
ML,8,44,642,346-33.1,0,0,0,0,0,-1,33
ML,8,44,642,346-33.2,0,0,0,0,0,-1,33
ML,8,44,642,346-33.3,0,0,0,0,0,-1,33
ML,8,44,642,346-33.4,0,0,0,0,0,-1,33
ML,8,44,642,346-33.5,0,0,0,0,0,-1,33
ML,116,147,643,346-35.1,0,0,0,0,0,-1,35
ML,116,147,643,346-35.2,0,0,0,0,0,-1,35
ML,116,147,643,346-35.3,0,0,0,0,0,-1,35
ML,116,147,643,346-35.4,0,0,0,0,0,-1,35
ML,116,147,643,346-35.5,0,0,0,0,0,-1,35
ML,74,21,644,346-37.1,0,0,0,0,0,-1,37
ML,74,21,644,346-37.2,0,0,0,0,0,-1,37
ML,74,21,644,346-37.3,0,0,0,0,0,-1,37
ML,74,21,644,346-37.4,0,0,0,0,0,-1,37
ML,74,21,644,346-37.5,0,0,0,0,0,-1,37
ML,31,113,645,346-39.1,0,0,0,0,0,-1,39
ML,31,113,645,346-39.2,0,0,0,0,0,-1,39
ML,31,113,645,346-39.3,0,0,0,0,0,-1,39
ML,31,113,645,346-39.4,0,0,0,0,0,-1,39
ML,31,113,645,346-39.5,0,0,0,0,0,-1,39
ML,106,138,646,346-41.1,0,0,0,0,0,-1,41
ML,106,138,646,346-41.2,0,0,0,0,0,-1,41
ML,106,138,646,346-41.3,0,0,0,0,0,-1,41
ML,106,138,646,346-41.4,0,0,0,0,0,-1,41
ML,106,138,646,346-41.5,0,0,0,0,0,-1,41
ML,41,141,647,346-43.1,0,0,0,0,0,-1,43
ML,41,141,647,346-43.2,0,0,0,0,0,-1,43
ML,41,141,647,346-43.3,0,0,0,0,0,-1,43
ML,41,141,647,346-43.4,0,0,0,0,0,-1,43
ML,41,141,647,346-43.5,0,0,0,0,0,-1,43
ML,63,200,648,346-45.1,0,0,0,0,0,-1,45
ML,63,200,648,346-45.2,0,0,0,0,0,-1,45
ML,63,200,648,346-45.3,0,0,0,0,0,-1,45
ML,63,200,648,346-45.4,0,0,0,0,0,-1,45
ML,63,200,648,346-45.5,0,0,0,0,0,-1,45
ML,112,67,649,346-47.1,0,0,0,0,0,-1,47
ML,112,67,649,346-47.2,0,0,0,0,0,-1,47
ML,112,67,649,346-47.3,0,0,0,0,0,-1,47
ML,112,67,649,346-47.4,0,0,0,0,0,-1,47
ML,112,67,649,346-47.5,0,0,0,0,0,-1,47
ML,9,47,650,346-49.1,0,0,0,0,0,-1,49
ML,9,47,650,346-49.2,0,0,0,0,0,-1,49
ML,9,47,650,346-49.3,0,0,0,0,0,-1,49
ML,9,47,650,346-49.4,0,0,0,0,0,-1,49
ML,9,47,650,346-49.5,0,0,0,0,0,-1,49
ML,37,136,628,346-5.1,0,0,0,0,0,-1,5
ML,37,136,628,346-5.2,0,0,0,0,0,-1,5
ML,37,136,628,346-5.3,0,0,0,0,0,-1,5
ML,37,136,628,346-5.4,0,0,0,0,0,-1,5
ML,37,136,628,346-5.5,0,0,0,0,0,-1,5
ML,172,140,629,346-7.1,0,0,0,0,0,-1,7
ML,172,140,629,346-7.2,0,0,0,0,0,-1,7
ML,172,140,629,346-7.3,0,0,0,0,0,-1,7
ML,172,140,629,346-7.4,0,0,0,0,0,-1,7
ML,172,140,629,346-7.5,0,0,0,0,0,-1,7
ML,63,200,630,346-9.1,0,0,0,0,0,-1,9
ML,63,200,630,346-9.2,0,0,0,0,0,-1,9
ML,63,200,630,346-9.3,0,0,0,0,0,-1,9
ML,63,200,630,346-9.4,0,0,0,0,0,-1,9
ML,63,200,630,346-9.5,0,0,0,0,0,-1,9
ML,98,113,651,406-1.1,0,0,0,0,0,4,1
ML,98,113,651,406-1.2,0,0,0,0,0,4,1
ML,98,113,651,406-1.3,0,0,0,0,0,4,1
ML,98,113,651,406-1.4,0,0,0,0,0,4,1
ML,98,113,651,406-1.5,0,0,0,0,0,4,1
ML,46,147,656,406-11.1,0,0,0,0,0,4,11
ML,46,147,656,406-11.2,0,0,0,0,0,4,11
ML,46,147,656,406-11.3,0,0,0,0,0,4,11
ML,46,147,656,406-11.4,0,0,0,0,0,4,11
ML,46,147,656,406-11.5,0,0,0,0,0,4,11
ML,191,164,657,406-13.1,0,0,0,0,0,4,13
ML,191,164,657,406-13.2,0,0,0,0,0,4,13
ML,191,164,657,406-13.3,1,1,28,304,365,4,13
ML,191,164,657,406-13.4,0,0,0,0,0,4,13
ML,191,164,657,406-13.5,0,0,0,0,0,4,13
ML,116,147,658,406-15.1,0,0,0,0,0,4,15
ML,116,147,658,406-15.2,0,0,0,0,0,4,15
ML,116,147,658,406-15.3,0,0,0,0,0,4,15
ML,116,147,658,406-15.4,0,0,0,0,0,4,15
ML,116,147,658,406-15.5,0,0,0,0,0,4,15
ML,159,67,659,406-17.1,0,0,0,0,0,4,17
ML,159,67,659,406-17.2,0,0,0,0,0,4,17
ML,159,67,659,406-17.3,0,0,0,0,0,4,17
ML,159,67,659,406-17.4,0,0,0,0,0,4,17
ML,159,67,659,406-17.5,0,0,0,0,0,4,17
ML,70,17,660,406-19.1,0,0,0,0,0,4,19
ML,70,17,660,406-19.2,0,0,0,0,0,4,19
ML,70,17,660,406-19.3,0,0,0,0,0,4,19
ML,70,17,660,406-19.4,0,0,0,0,0,4,19
ML,70,17,660,406-19.5,0,0,0,0,0,4,19
ML,137,20,661,406-21.1,0,0,0,0,0,4,21
ML,137,20,661,406-21.2,0,0,0,0,0,4,21
ML,137,20,661,406-21.3,0,0,0,0,0,4,21
ML,137,20,661,406-21.4,0,0,0,0,0,4,21
ML,137,20,661,406-21.5,0,0,0,0,0,4,21
ML,129,198,662,406-23.1,0,0,0,0,0,4,23
ML,129,198,662,406-23.2,0,0,0,0,0,4,23
ML,129,198,662,406-23.3,0,0,0,0,0,4,23
ML,129,198,662,406-23.4,0,0,0,0,0,4,23
ML,129,198,662,406-23.5,0,0,0,0,0,4,23
ML,162,75,663,406-25.1,0,0,0,0,0,4,25
ML,162,75,663,406-25.2,0,0,0,0,0,4,25
ML,162,75,663,406-25.3,0,0,0,0,0,4,25
ML,162,75,663,406-25.4,0,0,0,0,0,4,25
ML,162,75,663,406-25.5,0,0,0,0,0,4,25
ML,156,65,664,406-27.1,0,0,0,0,0,4,27
ML,156,65,664,406-27.2,0,0,0,0,0,4,27
ML,156,65,664,406-27.3,0,0,0,0,0,4,27
ML,156,65,664,406-27.4,0,0,0,0,0,4,27
ML,156,65,664,406-27.5,0,0,0,0,0,4,27
ML,109,141,665,406-29.1,0,0,0,0,0,4,29
ML,109,141,665,406-29.2,0,0,0,0,0,4,29
ML,109,141,665,406-29.3,0,0,0,0,0,4,29
ML,109,141,665,406-29.4,0,0,0,0,0,4,29
ML,109,141,665,406-29.5,0,0,0,0,0,4,29
ML,88,111,652,406-3.1,0,0,0,0,0,4,3
ML,88,111,652,406-3.2,0,0,0,0,0,4,3
ML,88,111,652,406-3.3,0,0,0,0,0,4,3
ML,88,111,652,406-3.4,0,0,0,0,0,4,3
ML,88,111,652,406-3.5,0,0,0,0,0,4,3
ML,174,105,666,406-31.1,0,0,0,0,0,4,31
ML,174,105,666,406-31.2,0,0,0,0,0,4,31
ML,174,105,666,406-31.3,0,0,0,0,0,4,31
ML,174,105,666,406-31.4,0,0,0,0,0,4,31
ML,174,105,666,406-31.5,0,0,0,0,0,4,31
ML,34,127,667,406-33.1,0,0,0,0,0,4,33
ML,34,127,667,406-33.2,0,0,0,0,0,4,33
ML,34,127,667,406-33.3,0,0,0,0,0,4,33
ML,34,127,667,406-33.4,0,0,0,0,0,4,33
ML,34,127,667,406-33.5,0,0,0,0,0,4,33
ML,43,144,668,406-35.1,0,0,0,0,0,4,35
ML,43,144,668,406-35.2,0,0,0,0,0,4,35
ML,43,144,668,406-35.3,0,0,0,0,0,4,35
ML,43,144,668,406-35.4,0,0,0,0,0,4,35
ML,43,144,668,406-35.5,0,0,0,0,0,4,35
ML,22,69,669,406-37.1,0,0,0,0,0,4,37
ML,22,69,669,406-37.2,0,0,0,0,0,4,37
ML,22,69,669,406-37.3,0,0,0,0,0,4,37
ML,22,69,669,406-37.4,0,0,0,0,0,4,37
ML,22,69,669,406-37.5,0,0,0,0,0,4,37
ML,28,61,670,406-39.1,0,0,0,0,0,4,39
ML,28,61,670,406-39.2,0,0,0,0,0,4,39
ML,28,61,670,406-39.3,0,0,0,0,0,4,39
ML,28,61,670,406-39.4,0,0,0,0,0,4,39
ML,28,61,670,406-39.5,0,0,0,0,0,4,39
ML,93,85,671,406-41.1,0,0,0,0,0,4,41
ML,93,85,671,406-41.2,0,0,0,0,0,4,41
ML,93,85,671,406-41.3,0,0,0,0,0,4,41
ML,93,85,671,406-41.4,0,0,0,0,0,4,41
ML,93,85,671,406-41.5,0,0,0,0,0,4,41
ML,129,198,672,406-43.1,0,0,0,0,0,4,43
ML,129,198,672,406-43.2,0,0,0,0,0,4,43
ML,129,198,672,406-43.3,0,0,0,0,0,4,43
ML,129,198,672,406-43.4,0,0,0,0,0,4,43
ML,129,198,672,406-43.5,0,0,0,0,0,4,43
ML,50,158,673,406-45.1,0,0,0,0,0,4,45
ML,50,158,673,406-45.2,0,0,0,0,0,4,45
ML,50,158,673,406-45.3,0,0,0,0,0,4,45
ML,50,158,673,406-45.4,0,0,0,0,0,4,45
ML,50,158,673,406-45.5,0,0,0,0,0,4,45
ML,168,127,674,406-47.1,0,0,0,0,0,4,47
ML,168,127,674,406-47.2,0,0,0,0,0,4,47
ML,168,127,674,406-47.3,0,0,0,0,0,4,47
ML,168,127,674,406-47.4,0,0,0,0,0,4,47
ML,168,127,674,406-47.5,0,0,0,0,0,4,47
ML,48,149,675,406-49.1,0,0,0,0,0,4,49
ML,48,149,675,406-49.2,0,0,0,0,0,4,49
ML,48,149,675,406-49.3,0,0,0,0,0,4,49
ML,48,149,675,406-49.4,0,0,0,0,0,4,49
ML,48,149,675,406-49.5,0,0,0,0,0,4,49
ML,161,73,653,406-5.1,0,0,0,0,0,4,5
ML,161,73,653,406-5.2,0,0,0,0,0,4,5
ML,161,73,653,406-5.3,0,0,0,0,0,4,5
ML,161,73,653,406-5.4,0,0,0,0,0,4,5
ML,161,73,653,406-5.5,0,0,0,0,0,4,5
ML,96,83,654,406-7.1,0,0,0,0,0,4,7
ML,96,83,654,406-7.2,0,0,0,0,0,4,7
ML,96,83,654,406-7.3,0,0,0,0,0,4,7
ML,96,83,654,406-7.4,0,0,0,0,0,4,7
ML,96,83,654,406-7.5,0,0,0,0,0,4,7
ML,15,66,655,406-9.1,0,0,0,0,0,4,9
ML,15,66,655,406-9.2,0,0,0,0,0,4,9
ML,15,66,655,406-9.3,0,0,0,0,0,4,9
ML,15,66,655,406-9.4,0,0,0,0,0,4,9
ML,15,66,655,406-9.5,0,0,0,0,0,4,9
ML,171,126,676,414-1.1,0,0,0,0,0,8,1
ML,171,126,676,414-1.2,0,0,0,0,0,8,1
ML,171,126,676,414-1.3,0,0,0,0,0,8,1
ML,171,126,676,414-1.4,0,0,0,0,0,8,1
ML,171,126,676,414-1.5,0,0,0,0,0,8,1
ML,55,178,681,414-11.1,0,0,0,0,0,8,11
ML,55,178,681,414-11.2,0,0,0,0,0,8,11
ML,55,178,681,414-11.3,0,0,0,0,0,8,11
ML,55,178,681,414-11.4,0,0,0,0,0,8,11
ML,55,178,681,414-11.5,0,0,0,0,0,8,11
ML,27,102,682,414-13.1,0,0,0,0,0,8,13
ML,27,102,682,414-13.2,0,0,0,0,0,8,13
ML,27,102,682,414-13.3,0,0,0,0,0,8,13
ML,27,102,682,414-13.4,0,0,0,0,0,8,13
ML,27,102,682,414-13.5,0,0,0,0,0,8,13
ML,34,127,683,414-15.1,1,1,12,82,95,8,15
ML,34,127,683,414-15.2,0,0,0,0,0,8,15
ML,34,127,683,414-15.3,1,1,34,266,882,8,15
ML,34,127,683,414-15.4,0,0,0,0,0,8,15
ML,34,127,683,414-15.5,0,0,0,0,0,8,15
ML,194,187,684,414-17.1,0,0,0,0,0,8,17
ML,194,187,684,414-17.2,0,0,0,0,0,8,17
ML,194,187,684,414-17.3,0,0,0,0,0,8,17
ML,194,187,684,414-17.4,0,0,0,0,0,8,17
ML,194,187,684,414-17.5,0,0,0,0,0,8,17
ML,108,140,685,414-19.1,0,0,0,0,0,8,19
ML,108,140,685,414-19.2,0,0,0,0,0,8,19
ML,108,140,685,414-19.3,0,0,0,0,0,8,19
ML,108,140,685,414-19.4,0,0,0,0,0,8,19
ML,108,140,685,414-19.5,0,0,0,0,0,8,19
ML,143,21,686,414-21.1,0,0,0,0,0,8,21
ML,143,21,686,414-21.2,0,0,0,0,0,8,21
ML,143,21,686,414-21.3,0,0,0,0,0,8,21
ML,143,21,686,414-21.4,0,0,0,0,0,8,21
ML,143,21,686,414-21.5,0,0,0,0,0,8,21
ML,124,187,687,414-23.1,0,0,0,0,0,8,23
ML,124,187,687,414-23.2,0,0,0,0,0,8,23
ML,124,187,687,414-23.3,0,0,0,0,0,8,23
ML,124,187,687,414-23.4,0,0,0,0,0,8,23
